object_name	relation	subject_id	subject_name
prothoracic leg muscle motor neuron	is_a	VFB_001028q0	neuron 12257 - pruned by vol 109 - radius 500 (FANC:593340)
prothoracic leg muscle motor neuron	is_a	VFB_001028rv	neuron 11339 - flipped - pruned by vol 109 - radius 500 (FANC:594670)
prothoracic leg muscle motor neuron	is_a	VFB_001028rd	neuron 9935 - pruned by vol 109 - radius 500 (FANC:594331)
prothoracic leg muscle motor neuron	is_a	VFB_001028q2	neuron 11715 - flipped - pruned by vol 109 - radius 500 (FANC:593376)
prothoracic leg muscle motor neuron	is_a	VFB_001028ru	neuron 10208 - pruned by vol 109 - radius 500 (FANC:594650)
prothoracic leg muscle motor neuron	is_a	VFB_001028r5	neuron 13025 - pruned by vol 109 - radius 500 (FANC:594177)
prothoracic leg muscle motor neuron	is_a	VFB_001028qd	neuron 9175 - pruned by vol 109 - radius 500 (FANC:593598)
prothoracic leg muscle motor neuron	is_a	VFB_001028sz	neuron 16857 - pruned by vol 109 - radius 500 (FANC:595479)
prothoracic leg muscle motor neuron	is_a	VFB_001028r4	neuron 9005 - pruned by vol 109 - radius 500 (FANC:594155)
prothoracic leg muscle motor neuron	is_a	VFB_001028ti	neuron 9929 - pruned by vol 109 - radius 500 (FANC:595862)
prothoracic leg muscle motor neuron	is_a	VFB_001028t0	neuron 11413 - flipped - pruned by vol 109 - radius 500 (FANC:595497)
prothoracic leg muscle motor neuron	is_a	VFB_001028q7	neuron 9862 - pruned by vol 109 - radius 500 (FANC:593475)
prothoracic leg muscle motor neuron	is_a	VFB_001028r6	neuron 11597 - flipped - pruned by vol 109 - radius 500 (FANC:594196)
prothoracic leg muscle motor neuron	is_a	VFB_001028sx	neuron 9883 - pruned by vol 109 - radius 500 (FANC:595441)
prothoracic leg muscle motor neuron	is_a	VFB_001028rf	neuron 12239 - flipped - pruned by vol 109 - radius 500 (FANC:594369)
prothoracic leg muscle motor neuron	is_a	VFB_001028t9	neuron 10299 - pruned by vol 109 - radius 500 (FANC:595684)
prothoracic leg muscle motor neuron	is_a	VFB_001028sr	neuron 11944 - flipped - pruned by vol 109 - radius 500 (FANC:595316)
prothoracic leg muscle motor neuron	is_a	VFB_001028r9	neuron 9899 - pruned by vol 109 - radius 500 (FANC:594253)
prothoracic leg muscle motor neuron	is_a	VFB_001028sb	neuron 12275 - flipped - pruned by vol 109 - radius 500 (FANC:594990)
prothoracic leg muscle motor neuron	is_a	VFB_001028s3	neuron 9755 - pruned by vol 109 - radius 500 (FANC:594826)
prothoracic leg muscle motor neuron	is_a	VFB_001028tf	neuron 10841 - flipped - pruned by vol 109 - radius 500 (FANC:595805)
prothoracic leg muscle motor neuron	is_a	VFB_001028th	neuron 9878 - pruned by vol 109 - radius 500 (FANC:595844)
prothoracic leg muscle motor neuron	is_a	VFB_001028qw	neuron 2220 - flipped - pruned by vol 109 - radius 500 (FANC:593984)
prothoracic leg muscle motor neuron	is_a	VFB_001028t3	neuron 9888 - pruned by vol 109 - radius 500 (FANC:595561)
prothoracic leg muscle motor neuron	is_a	VFB_001028qi	neuron 2216 - flipped - pruned by vol 109 - radius 500 (FANC:593698)
prothoracic leg muscle motor neuron	is_a	VFB_001028qc	neuron 9797 - pruned by vol 109 - radius 500 (FANC:593577)
prothoracic leg muscle motor neuron	is_a	VFB_001028sp	neuron 3040 - flipped - pruned by vol 109 - radius 500 (FANC:595276)
prothoracic leg muscle motor neuron	is_a	VFB_001028ro	neuron 9867 - pruned by vol 109 - radius 500 (FANC:594538)
prothoracic leg muscle motor neuron	is_a	VFB_001028rr	neuron 10986 - flipped - pruned by vol 109 - radius 500 (FANC:594594)
prothoracic leg muscle motor neuron	is_a	VFB_001028r7	neuron 9857 - pruned by vol 109 - radius 500 (FANC:594216)
prothoracic leg muscle motor neuron	is_a	VFB_001028s4	neuron 11657 - flipped - pruned by vol 109 - radius 500 (FANC:594844)
prothoracic leg muscle motor neuron	is_a	VFB_001028tn	neuron 13031 - pruned by vol 109 - radius 500 (FANC:595960)
prothoracic leg muscle motor neuron	is_a	VFB_001028tk	neuron 2236 - flipped - pruned by vol 109 - radius 500 (FANC:595899)
prothoracic leg muscle motor neuron	is_a	VFB_001028sm	neuron 13036 - pruned by vol 109 - radius 500 (FANC:595218)
prothoracic leg muscle motor neuron	is_a	VFB_001028qq	neuron 11320 - flipped - pruned by vol 109 - radius 500 (FANC:593857)
prothoracic leg muscle motor neuron	is_a	VFB_001028ri	neuron 11403 - flipped - pruned by vol 109 - radius 500 (FANC:594426)
prothoracic leg muscle motor neuron	is_a	VFB_001028qa	neuron 11380 - flipped - pruned by vol 109 - radius 500 (FANC:593539)
prothoracic leg muscle motor neuron	is_a	VFB_001028sa	neuron 8992 - pruned by vol 109 - radius 500 (FANC:594967)
prothoracic leg muscle motor neuron	is_a	VFB_001028sv	neuron 9013 - pruned by vol 109 - radius 500 (FANC:595402)
prothoracic leg muscle motor neuron	is_a	VFB_001028r2	neuron 2714 - pruned by vol 109 - radius 500 (FANC:594107)
prothoracic leg muscle motor neuron	is_a	VFB_001028qf	neuron 12442 - flipped - pruned by vol 109 - radius 500 (FANC:593640)
prothoracic leg muscle motor neuron	is_a	VFB_001028to	neuron 9211 - pruned by vol 109 - radius 500 (FANC:595978)
prothoracic leg muscle motor neuron	is_a	VFB_001028re	neuron 8996 - pruned by vol 109 - radius 500 (FANC:594350)
prothoracic leg muscle motor neuron	is_a	VFB_001028rq	neuron 9195 - pruned by vol 109 - radius 500 (FANC:594577)
prothoracic leg muscle motor neuron	is_a	VFB_001028q1	neuron 492 - pruned by vol 109 - radius 500 (FANC:593358)
prothoracic leg muscle motor neuron	is_a	VFB_001028qj	neuron 16811 - pruned by vol 109 - radius 500 (FANC:593720)
prothoracic leg muscle motor neuron	is_a	VFB_001028rm	neuron 10424 - pruned by vol 109 - radius 500 (FANC:594501)
prothoracic leg muscle motor neuron	is_a	VFB_001028qg	neuron 10393 - pruned by vol 109 - radius 500 (FANC:593662)
prothoracic leg muscle motor neuron	is_a	VFB_001028qo	neuron 12767 - flipped - pruned by vol 109 - radius 500 (FANC:593816)
prothoracic leg muscle motor neuron	is_a	VFB_001028s1	neuron 10407 - pruned by vol 109 - radius 500 (FANC:594790)
prothoracic leg muscle motor neuron	is_a	VFB_001028tr	neuron 12822 - flipped - pruned by vol 109 - radius 500 (FANC:596031)
prothoracic leg muscle motor neuron	is_a	VFB_001028sh	neuron 10414 - pruned by vol 109 - radius 500 (FANC:595112)
prothoracic leg muscle motor neuron	is_a	VFB_001028se	neuron 48239 - flipped - pruned by vol 109 - radius 500 (FANC:595051)
prothoracic leg muscle motor neuron	is_a	VFB_001028r8	neuron 16802 - flipped - pruned by vol 109 - radius 500 (FANC:594234)
prothoracic leg muscle motor neuron	is_a	VFB_001028rb	neuron 12262 - pruned by vol 109 - radius 500 (FANC:594292)
prothoracic leg muscle motor neuron	is_a	VFB_001028py	neuron 464 - pruned by vol 109 - radius 500 (FANC:593292)
prothoracic leg muscle motor neuron	is_a	VFB_001028t4	neuron 468 - pruned by vol 109 - radius 500 (FANC:595579)
prothoracic leg muscle motor neuron	is_a	VFB_001028sc	neuron 15680 - flipped - pruned by vol 109 - radius 500 (FANC:595010)
prothoracic leg muscle motor neuron	is_a	VFB_001028tg	neuron 472 - pruned by vol 109 - radius 500 (FANC:595826)
prothoracic leg muscle motor neuron	is_a	VFB_001028rt	neuron 16026 - flipped - pruned by vol 109 - radius 500 (FANC:594631)
prothoracic leg muscle motor neuron	is_a	VFB_001028sq	neuron 476 - pruned by vol 109 - radius 500 (FANC:595298)
prothoracic leg muscle motor neuron	is_a	VFB_001028s9	neuron 2180 - flipped - pruned by vol 109 - radius 500 (FANC:594944)
prothoracic leg muscle motor neuron	is_a	VFB_001028te	neuron 12402 - flipped - pruned by vol 109 - radius 500 (FANC:595782)
prothoracic leg muscle motor neuron	is_a	VFB_001028q6	neuron 83815 - pruned by vol 109 - radius 500 (FANC:593455)
prothoracic leg muscle motor neuron	is_a	VFB_001028q3	neuron 12425 - flipped - pruned by vol 109 - radius 500 (FANC:593396)
prothoracic leg muscle motor neuron	is_a	VFB_001028t2	neuron 12786 - flipped - pruned by vol 109 - radius 500 (FANC:595539)
prothoracic leg muscle motor neuron	is_a	VFB_001028q9	neuron 11182 - flipped - pruned by vol 109 - radius 500 (FANC:593514)
prothoracic leg muscle motor neuron	is_a	VFB_001028qb	neuron 9187 - pruned by vol 109 - radius 500 (FANC:593559)
prothoracic leg muscle motor neuron	is_a	VFB_001028sn	neuron 11934 - flipped - pruned by vol 109 - radius 500 (FANC:595236)
prothoracic leg muscle motor neuron	is_a	VFB_001028pz	neuron 9191 - pruned by vol 109 - radius 500 (FANC:593321)
prothoracic leg muscle motor neuron	is_a	VFB_001028t7	neuron 12803 - flipped - pruned by vol 109 - radius 500 (FANC:595640)
prothoracic leg muscle motor neuron	is_a	VFB_001028s5	neuron 16770 - flipped - pruned by vol 109 - radius 500 (FANC:594863)
prothoracic leg muscle motor neuron	is_a	VFB_001028sl	neuron 11062 - flipped - pruned by vol 109 - radius 500 (FANC:595193)
prothoracic leg muscle motor neuron	is_a	VFB_001028rw	neuron 9557 - pruned by vol 109 - radius 500 (FANC:594693)
prothoracic leg muscle motor neuron	is_a	VFB_001028t8	neuron 10768 - flipped - pruned by vol 109 - radius 500 (FANC:595662)
prothoracic leg muscle motor neuron	is_a	VFB_001028tb	neuron 9630 - pruned by vol 109 - radius 500 (FANC:595726)
prothoracic leg muscle motor neuron	is_a	VFB_001028rl	neuron 9687 - pruned by vol 109 - radius 500 (FANC:594483)
prothoracic leg muscle motor neuron	is_a	VFB_001028qy	neuron 11392 - flipped - pruned by vol 109 - radius 500 (FANC:594025)
prothoracic leg muscle motor neuron	is_a	VFB_001028td	neuron 9709 - pruned by vol 109 - radius 500 (FANC:595763)
prothoracic leg muscle motor neuron	is_a	VFB_001028su	neuron 12964 - flipped - pruned by vol 109 - radius 500 (FANC:595379)
prothoracic leg muscle motor neuron	is_a	VFB_001028qp	neuron 9746 - pruned by vol 109 - radius 500 (FANC:593839)
prothoracic leg muscle motor neuron	is_a	VFB_001028rz	neuron 16765 - flipped - pruned by vol 109 - radius 500 (FANC:594752)
prothoracic leg muscle motor neuron	is_a	VFB_001028r1	neuron 9552 - pruned by vol 109 - radius 500 (FANC:594084)
prothoracic leg muscle motor neuron	is_a	VFB_001028t5	neuron 11213 - flipped - pruned by vol 109 - radius 500 (FANC:595599)
prothoracic leg muscle motor neuron	is_a	VFB_001028qe	neuron 3823 - flipped - pruned by vol 109 - radius 500 (FANC:593617)
prothoracic leg muscle motor neuron	is_a	VFB_001028qt	neuron 9009 - pruned by vol 109 - radius 500 (FANC:593915)
prothoracic leg muscle motor neuron	is_a	VFB_001028sf	Neuron 6718 - flipped - pruned by vol 109 - radius 500 (FANC:595070)
prothoracic leg muscle motor neuron	is_a	VFB_001028t1	neuron 12451 - flipped - pruned by vol 109 - radius 500 (FANC:595517)
prothoracic leg muscle motor neuron	is_a	VFB_001028qn	neuron 11043 - flipped - pruned by vol 109 - radius 500 (FANC:593794)
prothoracic leg muscle motor neuron	is_a	VFB_001028qk	neuron 16223 - flipped - pruned by vol 109 - radius 500 (FANC:593738)
prothoracic leg muscle motor neuron	is_a	VFB_001028qs	neuron 12736 - flipped - pruned by vol 109 - radius 500 (FANC:593896)
prothoracic leg muscle motor neuron	is_a	VFB_001028rk	neuron 16218 - flipped - pruned by vol 109 - radius 500 (FANC:594464)
prothoracic leg muscle motor neuron	is_a	VFB_001028r3	neuron 12708 - flipped - pruned by vol 109 - radius 500 (FANC:594132)
prothoracic leg muscle motor neuron	is_a	VFB_001028rp	neuron 11299 - flipped - pruned by vol 109 - radius 500 (FANC:594556)
prothoracic leg muscle motor neuron	is_a	VFB_001028rh	neuron 10781 - flipped - pruned by vol 109 - radius 500 (FANC:594407)
prothoracic leg muscle motor neuron	is_a	VFB_001028tj	neuron 33306 - flipped - pruned by vol 109 - radius 500 (FANC:595881)
prothoracic leg muscle motor neuron	is_a	VFB_001028st	neuron 10971 - flipped - pruned by vol 109 - radius 500 (FANC:595359)
prothoracic leg muscle motor neuron	is_a	VFB_001028q5	neuron 21338 - pruned by vol 109 - radius 500 (FANC:593437)
prothoracic leg muscle motor neuron	is_a	VFB_001028sd	neuron 488 - pruned by vol 109 - radius 500 (FANC:595033)
prothoracic leg muscle motor neuron	is_a	VFB_001028s7	neuron 480 - pruned by vol 109 - radius 500 (FANC:594906)
prothoracic leg muscle motor neuron	is_a	VFB_001028ra	neuron 11285 - flipped - pruned by vol 109 - radius 500 (FANC:594272)
prothoracic leg muscle motor neuron	is_a	VFB_001028ry	neuron 16185 - flipped - pruned by vol 109 - radius 500 (FANC:594732)
prothoracic leg muscle motor neuron	is_a	VFB_001028sg	neuron 21098 - flipped - pruned by vol 109 - radius 500 (FANC:595094)
prothoracic leg muscle motor neuron	is_a	VFB_001028ql	neuron 484 - pruned by vol 109 - radius 500 (FANC:593758)
prothoracic leg muscle motor neuron	is_a	VFB_001028sw	neuron 21244 - pruned by vol 109 - radius 500 (FANC:595423)
prothoracic leg muscle motor neuron	is_a	VFB_001028sk	neuron 9171 - pruned by vol 109 - radius 500 (FANC:595175)
prothoracic leg muscle motor neuron	is_a	VFB_001028si	neuron 3833 - flipped - pruned by vol 109 - radius 500 (FANC:595132)
prothoracic leg muscle motor neuron	is_a	VFB_001028tq	neuron 11172 - flipped - pruned by vol 109 - radius 500 (FANC:596012)
prothoracic leg muscle motor neuron	is_a	VFB_001028rj	neuron 9001 - pruned by vol 109 - radius 500 (FANC:594445)
prothoracic leg muscle motor neuron	is_a	VFB_001028so	neuron 10776 - flipped - pruned by vol 109 - radius 500 (FANC:595257)
prothoracic leg muscle motor neuron	is_a	VFB_001028qr	neuron 9025 - pruned by vol 109 - radius 500 (FANC:593877)
prothoracic leg muscle motor neuron	is_a	VFB_001028s6	neuron 3838 - flipped - pruned by vol 109 - radius 500 (FANC:594882)
prothoracic leg muscle motor neuron	is_a	VFB_001028s2	neuron 581 - pruned by vol 109 - radius 500 (FANC:594808)
prothoracic leg muscle motor neuron	is_a	VFB_001028rs	neuron 12243 - pruned by vol 109 - radius 500 (FANC:594613)
prothoracic leg muscle motor neuron	is_a	VFB_001028r0	neuron 16242 - flipped - pruned by vol 109 - radius 500 (FANC:594065)
prothoracic leg muscle motor neuron	is_a	VFB_001028qv	neuron 11468 - flipped - pruned by vol 109 - radius 500 (FANC:593960)
prothoracic leg muscle motor neuron	is_a	VFB_001028qx	neuron 10377 - pruned by vol 109 - radius 500 (FANC:594007)
prothoracic leg muscle motor neuron	is_a	VFB_001028ta	neuron 3808 - flipped - pruned by vol 109 - radius 500 (FANC:595703)
prothoracic leg muscle motor neuron	is_a	VFB_001028qh	neuron 11802 - pruned by vol 109 - radius 500 (FANC:593680)
prothoracic leg muscle motor neuron	is_a	VFB_001028q8	neuron 11011 - flipped - pruned by vol 109 - radius 500 (FANC:593494)
prothoracic leg muscle motor neuron	is_a	VFB_001028t6	neuron 11817 - pruned by vol 109 - radius 500 (FANC:595622)
prothoracic leg muscle motor neuron	is_a	VFB_001028rn	neuron 8565 - flipped - pruned by vol 109 - radius 500 (FANC:594519)
prothoracic leg muscle motor neuron	is_a	VFB_001028qm	neuron 11787 - pruned by vol 109 - radius 500 (FANC:593776)
prothoracic leg muscle motor neuron	is_a	VFB_001028ts	neuron 6654 - flipped - pruned by vol 109 - radius 500 (FANC:596054)
prothoracic leg muscle motor neuron	is_a	VFB_001028s8	neuron 11792 - pruned by vol 109 - radius 500 (FANC:594926)
prothoracic leg muscle motor neuron	is_a	VFB_001028rc	neuron 17387 - flipped - pruned by vol 109 - radius 500 (FANC:594312)
prothoracic leg muscle motor neuron	is_a	VFB_001028tl	neuron 12267 - flipped - pruned by vol 109 - radius 500 (FANC:595919)
prothoracic leg muscle motor neuron	is_a	VFB_001028tp	neuron 10367 - pruned by vol 109 - radius 500 (FANC:595995)
prothoracic leg muscle motor neuron	is_a	VFB_001028rg	neuron 10385 - pruned by vol 109 - radius 500 (FANC:594390)
prothoracic leg muscle motor neuron	is_a	VFB_001028q4	neuron 12321 - flipped - pruned by vol 109 - radius 500 (FANC:593418)
prothoracic leg muscle motor neuron	is_a	VFB_001028ss	neuron 10796 - flipped - pruned by vol 109 - radius 500 (FANC:595337)
prothoracic leg muscle motor neuron	is_a	VFB_001028s0	neuron 2212 - flipped - pruned by vol 109 - radius 500 (FANC:594771)
prothoracic leg muscle motor neuron	is_a	VFB_001028qu	neuron 10223 - pruned by vol 109 - radius 500 (FANC:593940)
prothoracic leg muscle motor neuron	is_a	VFB_001028tc	neuron 11797 - pruned by vol 109 - radius 500 (FANC:595745)
prothoracic leg muscle motor neuron	is_a	VFB_001028sj	neuron 11682 - flipped - pruned by vol 109 - radius 500 (FANC:595155)
prothoracic leg muscle motor neuron	is_a	VFB_001028qz	neuron 10372 - pruned by vol 109 - radius 500 (FANC:594047)
prothoracic leg muscle motor neuron	is_a	VFB_001028sy	neuron 10802 - flipped - pruned by vol 109 - radius 500 (FANC:595460)
prothoracic leg muscle motor neuron	is_a	VFB_0010290k	21G01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 - radius 500 (FANC:625424)
prothoracic leg muscle motor neuron	is_a	VFB_0010290j	22A08-Gal4_190908_F1_C1_left - pruned by vol 109 - radius 500 (FANC:625407)
prothoracic leg muscle motor neuron	is_a	VFB_0010290l	33C10-LexA_190919_vnc1_neuronL_left - pruned by vol 109 - radius 500 (FANC:625440)
prothoracic leg muscle motor neuron	is_a	VFB_0010290n	33C10-LexA_190919_vnc1_neuronR_left - pruned by vol 109 - radius 500 (FANC:625472)
prothoracic leg muscle motor neuron	is_a	VFB_0010290i	56H01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 - radius 500 (FANC:625391)
prothoracic leg muscle motor neuron	is_a	VFB_0010290h	81A07-Gal4_190605_F1_C1_left - pruned by vol 109 - radius 500 (FANC:625372)
prothoracic leg muscle motor neuron	is_a	VFB_0010290m	35C09-Gal4_190819_F2_C2_left - pruned by vol 109 - radius 500 (FANC:625456)
prothoracic leg muscle motor neuron	is_a	VFB_001027rz	neuron 9175 (FANC:498145)
prothoracic leg muscle motor neuron	is_a	VFB_0010290e	35C09-Gal4_190819_F2_C2_left - pruned by vol 109 (FANC:625300)
prothoracic leg muscle motor neuron	is_a	VFB_0010290a	33C10-LexA_190919_vnc1_neuronL_left - pruned by vol 109 (FANC:625223)
prothoracic leg muscle motor neuron	is_a	VFB_0010290b	33C10-LexA_190919_vnc1_neuronR_left - pruned by vol 109 (FANC:625239)
prothoracic leg muscle motor neuron	is_a	VFB_0010290c	21G01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 (FANC:625254)
prothoracic leg muscle motor neuron	is_a	VFB_0010290f	56H01-LexA_190919_vnc2_neuronL_left - pruned by vol 109 (FANC:625315)
prothoracic leg muscle motor neuron	is_a	VFB_001027nv	neuron 16857 (FANC:495004)
prothoracic leg muscle motor neuron	is_a	VFB_001027qy	neuron 9005 (FANC:497174)
prothoracic leg muscle motor neuron	is_a	VFB_0010290g	81A07-Gal4_190605_F1_C1_left - pruned by vol 109 (FANC:625346)
prothoracic leg muscle motor neuron	is_a	VFB_0010290d	22A08-Gal4_190908_F1_C1_left - pruned by vol 109 (FANC:625284)
prothoracic leg muscle motor neuron	is_a	VFB_001027wg	neuron 9929 (FANC:501083)
prothoracic leg muscle motor neuron	is_a	VFB_001028i0	neuron 11413 - flipped (FANC:519813)
prothoracic leg muscle motor neuron	is_a	VFB_001027t8	neuron 11413 (FANC:498952)
prothoracic leg muscle motor neuron	is_a	VFB_001027vt	neuron 9862 (FANC:500701)
prothoracic leg muscle motor neuron	is_a	VFB_001028ny	neuron 11597 - flipped (FANC:588146)
prothoracic leg muscle motor neuron	is_a	VFB_001027u3	neuron 11597 (FANC:499593)
prothoracic leg muscle motor neuron	is_a	VFB_001027vz	neuron 9883 (FANC:500799)
prothoracic leg muscle motor neuron	is_a	VFB_001028iz	neuron 12239 - flipped (FANC:520651)
prothoracic leg muscle motor neuron	is_a	VFB_001027xp	neuron 12239 (FANC:501920)
prothoracic leg muscle motor neuron	is_a	VFB_001027l6	neuron 10299 (FANC:493018)
prothoracic leg muscle motor neuron	is_a	VFB_001028ig	neuron 11944 - flipped (FANC:520113)
prothoracic leg muscle motor neuron	is_a	VFB_001027w7	neuron 11944 (FANC:500935)
prothoracic leg muscle motor neuron	is_a	VFB_001027w9	neuron 9899 (FANC:500969)
prothoracic leg muscle motor neuron	is_a	VFB_001028jf	neuron 12275 - flipped (FANC:520999)
prothoracic leg muscle motor neuron	is_a	VFB_001027y2	neuron 12275 (FANC:502181)
prothoracic leg muscle motor neuron	is_a	VFB_001027v4	neuron 9755 (FANC:500280)
prothoracic leg muscle motor neuron	is_a	VFB_001028j0	neuron 10841 - flipped (FANC:520670)
prothoracic leg muscle motor neuron	is_a	VFB_001027p7	neuron 10841 (FANC:495898)
prothoracic leg muscle motor neuron	is_a	VFB_001027vx	neuron 9878 (FANC:500767)
prothoracic leg muscle motor neuron	is_a	VFB_001028ij	neuron 2220 - flipped (FANC:520175)
prothoracic leg muscle motor neuron	is_a	VFB_001027lu	neuron 2220 (FANC:493495)
prothoracic leg muscle motor neuron	is_a	VFB_001027w3	neuron 9888 (FANC:500869)
prothoracic leg muscle motor neuron	is_a	VFB_001028if	neuron 2216 - flipped (FANC:520093)
prothoracic leg muscle motor neuron	is_a	VFB_001027ls	neuron 2216 (FANC:493453)
prothoracic leg muscle motor neuron	is_a	VFB_001027va	neuron 9797 (FANC:500390)
prothoracic leg muscle motor neuron	is_a	VFB_001028j5	neuron 3040 - flipped (FANC:520793)
prothoracic leg muscle motor neuron	is_a	VFB_001027s0	neuron 3040 (FANC:498169)
prothoracic leg muscle motor neuron	is_a	VFB_001027vu	neuron 9867 (FANC:500719)
prothoracic leg muscle motor neuron	is_a	VFB_001028j8	neuron 10986 - flipped (FANC:520861)
prothoracic leg muscle motor neuron	is_a	VFB_001027qb	neuron 10986 (FANC:496683)
prothoracic leg muscle motor neuron	is_a	VFB_001027vq	neuron 9857 (FANC:500653)
prothoracic leg muscle motor neuron	is_a	VFB_001028hv	neuron 11657 - flipped (FANC:519718)
prothoracic leg muscle motor neuron	is_a	VFB_001027ue	neuron 11657 (FANC:499802)
prothoracic leg muscle motor neuron	is_a	VFB_001027q9	neuron 13031 (FANC:496650)
prothoracic leg muscle motor neuron	is_a	VFB_001028ir	neuron 2236 - flipped (FANC:520342)
prothoracic leg muscle motor neuron	is_a	VFB_001027m2	neuron 2236 (FANC:493645)
prothoracic leg muscle motor neuron	is_a	VFB_001027qd	neuron 13036 (FANC:496721)
prothoracic leg muscle motor neuron	is_a	VFB_001028ip	neuron 11320 - flipped (FANC:520302)
prothoracic leg muscle motor neuron	is_a	VFB_001027sh	neuron 11320 (FANC:498475)
prothoracic leg muscle motor neuron	is_a	VFB_001028hx	neuron 11403 - flipped (FANC:519756)
prothoracic leg muscle motor neuron	is_a	VFB_001027t7	neuron 11403 (FANC:498935)
prothoracic leg muscle motor neuron	is_a	VFB_001028jg	neuron 11380 - flipped (FANC:521018)
prothoracic leg muscle motor neuron	is_a	VFB_001027sz	neuron 11380 (FANC:498795)
prothoracic leg muscle motor neuron	is_a	VFB_001027qr	neuron 8992 (FANC:496953)
prothoracic leg muscle motor neuron	is_a	VFB_001027r3	neuron 9013 (FANC:497367)
prothoracic leg muscle motor neuron	is_a	VFB_001027po	neuron 2714 (FANC:496195)
prothoracic leg muscle motor neuron	is_a	VFB_001028i3	neuron 12442 - flipped (FANC:519870)
prothoracic leg muscle motor neuron	is_a	VFB_001027ln	neuron 12442 (FANC:493350)
prothoracic leg muscle motor neuron	is_a	VFB_001027lz	neuron 10424 (FANC:493596)
prothoracic leg muscle motor neuron	is_a	VFB_001027ni	neuron 16811 (FANC:494564)
prothoracic leg muscle motor neuron	is_a	VFB_001027o5	neuron 492 (FANC:495198)
prothoracic leg muscle motor neuron	is_a	VFB_001027qt	neuron 8996 (FANC:497073)
prothoracic leg muscle motor neuron	is_a	VFB_001027s4	neuron 9195 (FANC:498244)
prothoracic leg muscle motor neuron	is_a	VFB_001027s9	neuron 9211 (FANC:498337)
prothoracic leg muscle motor neuron	is_a	VFB_001027lm	neuron 10393 (FANC:493330)
prothoracic leg muscle motor neuron	is_a	VFB_001028j3	neuron 12767 - flipped (FANC:520733)
prothoracic leg muscle motor neuron	is_a	VFB_001027nz	neuron 12767 (FANC:495078)
prothoracic leg muscle motor neuron	is_a	VFB_001027lr	neuron 10407 (FANC:493431)
prothoracic leg muscle motor neuron	is_a	VFB_001028i1	neuron 12822 - flipped (FANC:519832)
prothoracic leg muscle motor neuron	is_a	VFB_001027ol	neuron 12822 (FANC:495492)
prothoracic leg muscle motor neuron	is_a	VFB_001027lv	neuron 10414 (FANC:493519)
prothoracic leg muscle motor neuron	is_a	VFB_001028jd	neuron 48239 - flipped (FANC:520961)
prothoracic leg muscle motor neuron	is_a	VFB_001027sw	neuron 48239 (FANC:498747)
prothoracic leg muscle motor neuron	is_a	VFB_001028in	neuron 16802 - flipped (FANC:520260)
prothoracic leg muscle motor neuron	is_a	VFB_001027ne	neuron 16802 (FANC:494483)
prothoracic leg muscle motor neuron	is_a	VFB_001027xx	neuron 12262 (FANC:502061)
prothoracic leg muscle motor neuron	is_a	VFB_001027ns	neuron 464 (FANC:494748)
prothoracic leg muscle motor neuron	is_a	VFB_001027nt	neuron 468 (FANC:494913)
prothoracic leg muscle motor neuron	is_a	VFB_001028iu	neuron 15680 - flipped (FANC:520403)
prothoracic leg muscle motor neuron	is_a	VFB_001027u0	neuron 15680 (FANC:499541)
prothoracic leg muscle motor neuron	is_a	VFB_001027nu	neuron 472 (FANC:494984)
prothoracic leg muscle motor neuron	is_a	VFB_001028i4	neuron 16026 - flipped (FANC:519890)
prothoracic leg muscle motor neuron	is_a	VFB_001027vy	neuron 16026 (FANC:500783)
prothoracic leg muscle motor neuron	is_a	VFB_001027ny	neuron 476 (FANC:495061)
prothoracic leg muscle motor neuron	is_a	VFB_001028ht	neuron 2180 - flipped (FANC:519677)
prothoracic leg muscle motor neuron	is_a	VFB_001027lf	neuron 2180 (FANC:493184)
prothoracic leg muscle motor neuron	is_a	VFB_001028je	neuron 12402 - flipped (FANC:520978)
prothoracic leg muscle motor neuron	is_a	VFB_001027lb	neuron 12402 (FANC:493107)
prothoracic leg muscle motor neuron	is_a	VFB_001027x9	neuron 83815 (FANC:501623)
prothoracic leg muscle motor neuron	is_a	VFB_001028hw	neuron 12425 - flipped (FANC:519736)
prothoracic leg muscle motor neuron	is_a	VFB_001027li	neuron 12425 (FANC:493254)
prothoracic leg muscle motor neuron	is_a	VFB_001028ji	neuron 12786 - flipped (FANC:521053)
prothoracic leg muscle motor neuron	is_a	VFB_001027o7	neuron 12786 (FANC:495239)
prothoracic leg muscle motor neuron	is_a	VFB_001028il	neuron 11182 - flipped (FANC:520218)
prothoracic leg muscle motor neuron	is_a	VFB_001027rr	neuron 11182 (FANC:497980)
prothoracic leg muscle motor neuron	is_a	VFB_001027s1	neuron 9187 (FANC:498192)
prothoracic leg muscle motor neuron	is_a	VFB_001028i7	neuron 11934 - flipped (FANC:519941)
prothoracic leg muscle motor neuron	is_a	VFB_001027w1	neuron 11934 (FANC:500834)
prothoracic leg muscle motor neuron	is_a	VFB_001027s2	neuron 9191 (FANC:498211)
prothoracic leg muscle motor neuron	is_a	VFB_001028hu	neuron 12803 - flipped (FANC:519698)
prothoracic leg muscle motor neuron	is_a	VFB_001027od	neuron 12803 (FANC:495351)
