	object	relation	subject_external_db	subject_external_id	subject_name
6475	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1713788691	LPC1
6476	lobula columnar neuron LC14	is_a	neuprint_JRC	1535087168	LC14_R
6477	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359129	LC12
6478	lobula columnar neuron LC18	is_a	neuprint_JRC	1809302520	LC18
6479	lobula columnar neuron LC18	is_a	neuprint_JRC	1869300439	LC18
6480	lobula columnar neuron LC18	is_a	neuprint_JRC	1748567506	(LWF7)_R
6481	lobula columnar neuron LC18	is_a	neuprint_JRC	1781333390	LC18
6482	lobula columnar neuron LC22	is_a	neuprint_JRC	1782992460	LC22_R
6483	lobula complex columnar neuron LPLC2	is_a	neuprint_JRC	1815809293	LPLC2_R
6484	lobula columnar neuron LC18	is_a	neuprint_JRC	1722346327	LC18(PLBDL4)_R
6485	lobula columnar neuron LC18	is_a	neuprint_JRC	5813054969	LN(AL)_L
6486	lobula columnar neuron LC18	is_a	neuprint_JRC	5812998072	LC18
6487	lobula columnar neuron LC14	is_a	neuprint_JRC	2033005397	LC14_R
6488	lobula columnar neuron LC12	is_a	neuprint_JRC	1719902535	LC12
6489	lobula columnar neuron LC12	is_a	neuprint_JRC	5813042951	LN(AL)_L
6490	lobula columnar neuron LC18	is_a	neuprint_JRC	5813034284	LC18
6491	vertical system neuron	is_a	neuprint_JRC	1836516710	VS(LPTC)
6492	lobula columnar neuron LC18	is_a	neuprint_JRC	1718918218	LC18(PLBDL4)_R
6493	lobula columnar neuron LC18	is_a	neuprint_JRC	2119272595	LC18(PLBDL4)_R
6494	lobula columnar neuron LC18	is_a	neuprint_JRC	1715814552	(PVF4)_R
6495	lobula plate columnar neuron	is_a	neuprint_JRC	5812993568	LPC2
6496	lobula columnar neuron LC18	is_a	neuprint_JRC	1718922502	LC18(PLBDL4)_R
6497	lobula columnar neuron LC18	is_a	neuprint_JRC	5813061735	LC18(PLBDL4)_R
6498	lobula columnar neuron LC18	is_a	neuprint_JRC	1750980224	LC18
6499	lobula columnar neuron LC12	is_a	neuprint_JRC	1691233928	LC12
6500	lobula columnar neuron LC12	is_a	neuprint_JRC	1784052503	LC12
6501	lobula columnar neuron LC12	is_a	neuprint_JRC	1685776284	LC12
6502	lobula columnar neuron LC18	is_a	neuprint_JRC	1780651267	LC18
6503	lobula columnar neuron LC12	is_a	neuprint_JRC	1683756677	LC12
6504	lobula columnar neuron LC12	is_a	neuprint_JRC	1725837767	LPTC contra2_L
6505	lobula columnar neuron LC12	is_a	neuprint_JRC	1725839022	(PVM09)_L
6506	lobula columnar neuron LC18	is_a	neuprint_JRC	1717899693	LC18
6507	lobula columnar neuron LC18	is_a	neuprint_JRC	1752699920	LC18
6508	lobula columnar neuron LC18	is_a	neuprint_JRC	1782987343	(PVL02v_pct)_R
6509	lobula columnar neuron LC18	is_a	neuprint_JRC	1752694591	LC18
6510	lobula columnar neuron LC18	is_a	neuprint_JRC	1902066185	LC18
6511	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	5812993604	LPC1
6512	lobula columnar neuron LC18	is_a	neuprint_JRC	2058273371	LC18
6513	lobula columnar neuron LC14	is_a	neuprint_JRC	1690274628	LC14_R
6514	lobula columnar neuron LC18	is_a	neuprint_JRC	1722346846	LC18(PLBDL4)_R
6515	lobula columnar neuron LC18	is_a	neuprint_JRC	1776553851	LC18
6516	lobula columnar neuron LC18	is_a	neuprint_JRC	1722005199	LC18
6517	lobula columnar neuron LC18	is_a	neuprint_JRC	1719237770	(LWF6)_R
6518	lobula columnar neuron LC18	is_a	neuprint_JRC	1934133595	LC18
6519	lobula columnar neuron LC18	is_a	neuprint_JRC	1722670422	LC18
6520	lobula columnar neuron LC22	is_a	neuprint_JRC	1876466986	LC22_R
6521	lobula columnar neuron LC22	is_a	neuprint_JRC	1965492600	(LWF5)_R
6522	lobula columnar neuron LC18	is_a	neuprint_JRC	1722341820	LC18
6523	lobula columnar neuron Lcn4	is_a	neuprint_JRC	1715459859	LC4
6524	lobula columnar neuron Lcn4	is_a	neuprint_JRC	1810956698	LC4
6525	lobula columnar neuron LC18	is_a	neuprint_JRC	1723024021	LC18
6526	lobula columnar neuron LC18	is_a	neuprint_JRC	1722333142	LC18
6527	lobula columnar neuron LC18	is_a	neuprint_JRC	1751330026	LC18
6528	lobula columnar neuron LC14	is_a	neuprint_JRC	1690283458	LC14_R
6529	lobula columnar neuron LC18	is_a	neuprint_JRC	1808958240	LC18
6530	lobula columnar neuron LC18	is_a	neuprint_JRC	1717899720	LC18(PLBDL4)_R
6531	lobula columnar neuron LC18	is_a	neuprint_JRC	2337578051	LC18
6532	lobula columnar neuron LC18	is_a	neuprint_JRC	1965168774	LC18
6533	lobula columnar neuron LC17	is_a	neuprint_JRC	1714791446	LC17
6534	lobula columnar neuron LC18	is_a	neuprint_JRC	1722000978	LC18(PLBDL4)_R
6535	lobula columnar neuron LC18	is_a	neuprint_JRC	5812989689	LC18
6536	lobula columnar neuron LC18	is_a	neuprint_JRC	1721659644	LC18
6537	lobula columnar neuron LC18	is_a	neuprint_JRC	1995858223	LC18
6538	lobula columnar neuron LC18	is_a	neuprint_JRC	1717208400	LC18
6539	lobula columnar neuron LC18	is_a	neuprint_JRC	1717894837	LC18(PLBDL4)_R
6540	lobula columnar neuron LC12	is_a	neuprint_JRC	1785067611	LC12(lVLPT7)_R
6541	lobula columnar neuron LC22	is_a	neuprint_JRC	1718995507	LC22_R
6542	lobula columnar neuron LC12	is_a	neuprint_JRC	1721586536	LC12
6543	lobula columnar neuron LC18	is_a	neuprint_JRC	1723015266	LC18
6544	lobula columnar neuron LC12	is_a	neuprint_JRC	1720585281	LC12(lVLPT7)_R
6545	lobula columnar neuron LC18	is_a	neuprint_JRC	1871031444	LC18
6546	lobula columnar neuron LC22	is_a	neuprint_JRC	1845431840	LC22_R
6547	lobula columnar neuron LC18	is_a	neuprint_JRC	1718918235	LC18_R
6548	lobula columnar neuron LC18	is_a	neuprint_JRC	5812996595	LC18
6549	lobula columnar neuron LC18	is_a	neuprint_JRC	1722337568	LC18(PLBDL4)_R
6550	lobula columnar neuron LC22	is_a	neuprint_JRC	1719332432	LC22_R
6551	lobula columnar neuron LC22	is_a	neuprint_JRC	5812993250	(PVF4)_R
6552	lobula columnar neuron LC18	is_a	neuprint_JRC	1753367903	LC18
6553	lobula columnar neuron LC12	is_a	neuprint_JRC	1717153009	LC12(lVLPT7)_R
6554	lobula columnar neuron LC12	is_a	neuprint_JRC	1824745150	LN?(AL)
6555	lobula columnar neuron LC12	is_a	neuprint_JRC	5812996027	LN?(AL)leaves
6556	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1808624754	LPC1
6557	lobula columnar neuron LC18	is_a	neuprint_JRC	1722670397	LC18
6558	lobula columnar neuron LC18	is_a	neuprint_JRC	5812996611	LC18
6559	vertical system neuron	is_a	neuprint_JRC	1805481901	VS(LPTC)
6560	lobula columnar neuron LC18	is_a	neuprint_JRC	5812988294	LC18
6561	lobula columnar neuron LC18	is_a	neuprint_JRC	1722005013	LC18(PLBDL4)_R
6562	lobula columnar neuron LC18	is_a	neuprint_JRC	5901204412	LC18
6563	lobula columnar neuron LC18	is_a	neuprint_JRC	2088629661	LC18
6564	lobula columnar neuron LC18	is_a	neuprint_JRC	1717157246	(PVF4)_R
6565	lobula columnar neuron LC18	is_a	neuprint_JRC	1746952120	(AVL01)_R
6566	lobula columnar neuron LC18	is_a	neuprint_JRC	1722342048	LC18(PLBDL4)_R
6567	lobula columnar neuron LC17	is_a	neuprint_JRC	1753670596	LC17(lVLPT4)_R
6568	lobula columnar neuron LC22	is_a	neuprint_JRC	1749343874	LC22_R
6569	lobula columnar neuron LC22	is_a	neuprint_JRC	1758621675	LPTC contra2_L
6570	lobula columnar neuron LC18	is_a	neuprint_JRC	1753385655	LC18
6571	lobula columnar neuron LC18	is_a	neuprint_JRC	1723019231	LC18
6572	lobula columnar neuron LC18	is_a	neuprint_JRC	1716842091	(LWF6)_R
6573	lobula columnar neuron LC18	is_a	neuprint_JRC	1722333392	LC18
6574	lobula columnar neuron LC17	is_a	neuprint_JRC	1814060070	LC17
6575	lobula columnar neuron LC17	is_a	neuprint_JRC	1754019541	LC17
6576	lobula columnar neuron LC22	is_a	neuprint_JRC	1749020274	LC22_R
6577	lobula columnar neuron LC22	is_a	neuprint_JRC	1750371809	LC22_R
6578	lobula columnar neuron LC18	is_a	neuprint_JRC	1749611399	LC18
6579	lobula columnar neuron LC18	is_a	neuprint_JRC	1751364895	LPC?
6580	lobula columnar neuron LC12	is_a	neuprint_JRC	1747508899	LC12
6581	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1745168996	LPC1
6582	lobula columnar neuron LC18	is_a	neuprint_JRC	5812989776	LC18
6583	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1745518676	LPC1
6584	lobula columnar neuron Lcn4	is_a	neuprint_JRC	1878271377	LC4
6585	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695182	LC12(lVLPT7)_R
6586	lobula columnar neuron LC18	is_a	neuprint_JRC	1968889019	LC18(PLBDL4)_R
6587	lobula columnar neuron LC12	is_a	neuprint_JRC	1753363739	LC12(lVLPT7)_R
6588	lobula columnar neuron LC12	is_a	neuprint_JRC	1753358619	LC12
6589	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1808624862	LPC1
6590	lobula columnar neuron LC12	is_a	neuprint_JRC	1753691086	LC12
6591	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695329	LC12
6592	lobula columnar neuron LC12	is_a	neuprint_JRC	1785076238	LC12(lVLPT7)_R
6593	lobula columnar neuron LC18	is_a	neuprint_JRC	1753371564	LC18
6594	lobula columnar neuron LC18	is_a	neuprint_JRC	1750984451	LC18
6595	lobula columnar neuron LC22	is_a	neuprint_JRC	5813045867	LC22_R
6596	lobula columnar neuron LC12	is_a	neuprint_JRC	5812992842	LC12
6597	lobula columnar neuron LC12	is_a	neuprint_JRC	1784398302	LC12
6598	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695251	LC12
6599	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695387	LC12
6600	lobula columnar neuron LC12	is_a	neuprint_JRC	1754028266	LC12
6601	lobula columnar neuron LC12	is_a	neuprint_JRC	5813060342	(LWF5)_R
6602	lobula columnar neuron LC18	is_a	neuprint_JRC	1754041168	LC18
6603	lobula columnar neuron LC17	is_a	neuprint_JRC	1750251452	LC17
6604	lobula columnar neuron Lcn4	is_a	neuprint_JRC	1745821751	LC4
6605	lobula columnar neuron LC12	is_a	neuprint_JRC	1753690864	LC12(lVLPT7)_R
6606	lobula columnar neuron LC22	is_a	neuprint_JRC	1501664809	LC22_R
6607	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695198	LC12
6608	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	5812999239	LPC1
6609	lobula columnar neuron LC12	is_a	neuprint_JRC	1934470099	LC12
6610	lobula columnar neuron LC12	is_a	neuprint_JRC	5813034099	LC12
6611	lobula columnar neuron LC22	is_a	neuprint_JRC	1749007519	LC22_R
6612	lobula columnar neuron LC22	is_a	neuprint_JRC	1747289181	LPTC FD1pof
6613	lobula columnar neuron LC12	is_a	neuprint_JRC	1785740974	LC12
6614	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359276	LC12
6615	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695319	LC12(lVLPT7)_R
6616	lobula columnar neuron LC22	is_a	neuprint_JRC	1749007402	LC22_R
6617	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695554	LC12(lVLPT7)_R
6618	lobula columnar neuron LC12	is_a	neuprint_JRC	1876803839	LC12
6619	lobula columnar neuron LC12	is_a	neuprint_JRC	1783025171	LC12(lVLPT7)_R
6620	lobula columnar neuron LC12	is_a	neuprint_JRC	1784738845	LC12
6621	lobula columnar neuron LC18	is_a	neuprint_JRC	1749620832	LC18(PLBDL4)_R
6622	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695151	LC12
6623	lobula columnar neuron LC12	is_a	neuprint_JRC	1847819222	LC12(lVLPT4)_R
6624	lobula columnar neuron LC22	is_a	neuprint_JRC	1813727811	LC22_R
6625	lobula columnar neuron LC12	is_a	neuprint_JRC	1753358914	LC12
6626	lobula columnar neuron LC12	is_a	neuprint_JRC	1786091589	LC12(lVLPT7)_R
6627	lobula columnar neuron LC12	is_a	neuprint_JRC	1920608073	LN?(AL)
6628	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695328	LC12
6629	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695482	LC12(lVLPT7)_R
6630	lobula columnar neuron LC12	is_a	neuprint_JRC	1754037055	LC12
6631	lobula columnar neuron LC12	is_a	neuprint_JRC	1721305372	LC12(lVLPT7)_R
6632	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695569	LC12
6633	lobula columnar neuron LC12	is_a	neuprint_JRC	1753670413	(LWF1)_R
6634	lobula columnar neuron LC17	is_a	neuprint_JRC	1747518018	LC17
6635	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695576	LC12(lVLPT7)_R
6636	lobula columnar neuron LC12	is_a	neuprint_JRC	1784398229	LC12
6637	lobula columnar neuron LC22	is_a	neuprint_JRC	1749020373	LC22_R
6638	lobula columnar neuron LC12	is_a	neuprint_JRC	1935843067	LC12
6639	vertical system neuron	is_a	neuprint_JRC	1868255513	VS(LPTC)
6640	lobula columnar neuron LC17	is_a	neuprint_JRC	1752962124	LC17
6641	lobula columnar neuron LC12	is_a	neuprint_JRC	1753700376	LC12
6642	lobula columnar neuron LC12	is_a	neuprint_JRC	1751257274	LC12
6643	lobula columnar neuron LC12	is_a	neuprint_JRC	5813048920	LC12(lVLPT7)_R
6644	lobula columnar neuron LC12	is_a	neuprint_JRC	5812983999	LC12
6645	lobula columnar neuron LC12	is_a	neuprint_JRC	1754033072	LC12
6646	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695620	LC12
6647	lobula columnar neuron LC12	is_a	neuprint_JRC	2057219937	(PVF3)_R
6648	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359267	LC12
6649	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359149	LC12
6650	lobula columnar neuron LC12	is_a	neuprint_JRC	1785058604	LC12
6651	lobula columnar neuron LC12	is_a	neuprint_JRC	1752671998	LC12(lVLPT7)_R
6652	lobula complex columnar neuron LPLC2	is_a	neuprint_JRC	1844750081	LPLC2_R
6653	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695737	LC12(lVLPT7)_R
6654	lobula columnar neuron LC17	is_a	neuprint_JRC	1748187330	LC17
6655	lobula columnar neuron LC12	is_a	neuprint_JRC	1748187188	LC12(lVLPT7)_R
6656	lobula columnar neuron LC12	is_a	neuprint_JRC	1753354584	LC12
6657	lobula columnar neuron LC12	is_a	neuprint_JRC	1753691232	LC12
6658	lobula columnar neuron LC12	is_a	neuprint_JRC	1659835335	(PVM01)_L
6659	lobula columnar neuron LC17	is_a	neuprint_JRC	1781324410	LC17
6660	lobula columnar neuron LC12	is_a	neuprint_JRC	1754033051	LC12(lVLPT7)_R
6661	lobula columnar neuron LC12	is_a	neuprint_JRC	1753354492	LC12(lVLPT7)_R
6662	lobula columnar neuron LC12	is_a	neuprint_JRC	1754032933	LC12
6663	lobula columnar neuron LC12	is_a	neuprint_JRC	1753354657	LC12
6664	lobula columnar neuron LC12	is_a	neuprint_JRC	1754374121	LC12
6665	lobula columnar neuron LC22	is_a	neuprint_JRC	1750039535	LC22_R
6666	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359088	LC12(lVLPT7)_R
6667	lobula columnar neuron LC12	is_a	neuprint_JRC	5812992935	LC12
6668	lobula columnar neuron LC14	is_a	neuprint_JRC	1721642072	LC14
6669	lobula columnar neuron LC12	is_a	neuprint_JRC	1751943911	LC12
6670	lobula columnar neuron LC12	is_a	neuprint_JRC	1753696105	LC12
6671	lobula columnar neuron LC12	is_a	neuprint_JRC	5812993220	LC12
6672	lobula columnar neuron LC12	is_a	neuprint_JRC	1754370281	LC12(lVLPT7)_R
6673	lobula columnar neuron LC12	is_a	neuprint_JRC	1753358965	LC12
6674	lobula columnar neuron LC12	is_a	neuprint_JRC	5812990959	LC12(lVLPT7)_R
6675	lobula columnar neuron LC22	is_a	neuprint_JRC	1814733827	LC22
6676	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695941	LC12(lVLPT7)_R
6677	vertical system neuron	is_a	neuprint_JRC	5813024262	VS(LPTC)
6678	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359235	LC12
6679	lobula columnar neuron LC12	is_a	neuprint_JRC	1785412639	LC12(lVLPT7)_R
6680	lobula columnar neuron LC12	is_a	neuprint_JRC	1754370428	LC12
6681	lobula columnar neuron LC12	is_a	neuprint_JRC	1905110758	LC12
6682	lobula columnar neuron LC12	is_a	neuprint_JRC	1846812834	LC12
6683	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359328	LC12(lVLPT7)_R
6684	lobula columnar neuron LC12	is_a	neuprint_JRC	1754369991	LC12
6685	lobula columnar neuron LC12	is_a	neuprint_JRC	5813038879	LC12
6686	lobula columnar neuron LC12	is_a	neuprint_JRC	1754370241	LC12(lVLPT7)_R
6687	lobula columnar neuron LC12	is_a	neuprint_JRC	1753695866	LC12(lVLPT7)_R
6688	lobula columnar neuron LC12	is_a	neuprint_JRC	1784726510	LC12
6689	lobula columnar neuron LC17	is_a	neuprint_JRC	1747181914	LC17
6690	lobula columnar neuron LC12	is_a	neuprint_JRC	1785408640	LC12(lVLPT7)_R
6691	lobula columnar neuron LC12	is_a	neuprint_JRC	1816456312	LC12(lVLPT7)_R
6692	lobula columnar neuron LC12	is_a	neuprint_JRC	1754370313	LC12
6693	lobula columnar neuron LC12	is_a	neuprint_JRC	1754715820	LC12(lVLPT7)_R
6694	lobula columnar neuron LC12	is_a	neuprint_JRC	1754028170	LC12(lVLPT7)_R
6695	lobula columnar neuron LC12	is_a	neuprint_JRC	1784389055	LC12
6696	lobula columnar neuron LC12	is_a	neuprint_JRC	5813107445	LC12
6697	lobula columnar neuron LC12	is_a	neuprint_JRC	1754715778	LC12(lVLPT4)_R
6698	lobula columnar neuron LC12	is_a	neuprint_JRC	1754711606	LC12
6699	lobula columnar neuron LC12	is_a	neuprint_JRC	1784734375	LC12
6700	lobula columnar neuron LC12	is_a	neuprint_JRC	1754374486	LC12
6701	lobula columnar neuron LC12	is_a	neuprint_JRC	5813087982	(PVL02g_pct)_R
6702	lobula columnar neuron LC22	is_a	neuprint_JRC	1750026634	LC22_R
6703	lobula columnar neuron	is_a	neuprint_JRC	5812993245	LC31
6704	lobula columnar neuron LC12	is_a	neuprint_JRC	1784730276	LC12
6705	lobula columnar neuron LC12	is_a	neuprint_JRC	1784393992	LC12
6706	lobula columnar neuron LC14	is_a	neuprint_JRC	1721309490	LC14
6707	lobula columnar neuron LC12	is_a	neuprint_JRC	1753359145	LC12
6708	lobula columnar neuron LC17	is_a	neuprint_JRC	1751262627	LC17
6709	lobula columnar neuron LC12	is_a	neuprint_JRC	1784730808	LC12
6710	lobula columnar neuron LC12	is_a	neuprint_JRC	1784725840	LC12
6711	lobula columnar neuron LC12	is_a	neuprint_JRC	1785408076	LC12
6712	lobula columnar neuron LC12	is_a	neuprint_JRC	1784441060	LC12
6713	lobula columnar neuron LC12	is_a	neuprint_JRC	1815432882	LC12(lVLPT7)_R
6714	lobula complex columnar neuron LPLC2	is_a	neuprint_JRC	1809614687	LPLC2_R
6715	lobula columnar neuron LC12	is_a	neuprint_JRC	1784052291	LC12
6716	lobula columnar neuron LC12	is_a	neuprint_JRC	1754715852	LC12(lVLPT7)_R
6717	lobula columnar neuron LC12	is_a	neuprint_JRC	1785403942	LC12
6718	lobula columnar neuron LC12	is_a	neuprint_JRC	1784397838	LC12(lVLPT7)_R
6719	lobula columnar neuron LC12	is_a	neuprint_JRC	1784389414	LC12
6720	lobula columnar neuron LC12	is_a	neuprint_JRC	1785399685	LC12(lVLPT7)_R
6721	lobula columnar neuron LC12	is_a	neuprint_JRC	5813002456	(PVF4)_R
6722	lobula plate columnar neuron	is_a	neuprint_JRC	1779304011	LPC2
6723	lobula plate columnar neuron	is_a	neuprint_JRC	1810339448	LPC2
6724	lobula columnar neuron Lcn4	is_a	neuprint_JRC	1781268241	LC4
6725	lobula columnar neuron LC12	is_a	neuprint_JRC	1785062580	LC12
6726	lobula columnar neuron LC12	is_a	neuprint_JRC	1784398319	LC12
6727	lobula columnar neuron LC17	is_a	neuprint_JRC	1779567374	LC17
6728	lobula columnar neuron LC12	is_a	neuprint_JRC	1784389603	LC12
6729	lobula columnar neuron LC12	is_a	neuprint_JRC	5813038880	LC12
6730	lobula columnar neuron LC12	is_a	neuprint_JRC	1775837518	(pLOP1)_R
6731	lobula columnar neuron LC12	is_a	neuprint_JRC	5812995680	LC12(lVLPT7)_R
6732	lobula columnar neuron LC12	is_a	neuprint_JRC	1784393707	LC12
6733	lobula columnar neuron LC12	is_a	neuprint_JRC	1785408384	LC12
6734	lobula columnar neuron	is_a	neuprint_JRC	5812999429	LC31
6735	lobula columnar neuron LC12	is_a	neuprint_JRC	1784057323	LC12
6736	lobula columnar neuron LC12	is_a	neuprint_JRC	1783038540	LC12
6737	lobula columnar neuron LC17	is_a	neuprint_JRC	1752672460	LC17
6738	lobula columnar neuron LC12	is_a	neuprint_JRC	5812993314	LC12(lVLPT7)_R
6739	lobula columnar neuron LC12	is_a	neuprint_JRC	1906836822	LC12
6740	lobula columnar neuron LC12	is_a	neuprint_JRC	1784398330	LC12
6741	lobula columnar neuron LC17	is_a	neuprint_JRC	1782318275	LC17
6742	lobula columnar neuron LC12	is_a	neuprint_JRC	1783348805	LC12
6743	lobula columnar neuron LC12	is_a	neuprint_JRC	5813039336	LC12
6744	lobula columnar neuron LC12	is_a	neuprint_JRC	1846800094	LC12
6745	vertical system neuron	is_a	neuprint_JRC	1868619183	VS(LPTC)
6746	lobula columnar neuron LC12	is_a	neuprint_JRC	5813034101	LC12
6747	lobula columnar neuron LC17	is_a	neuprint_JRC	1783690466	LC17
6748	lobula columnar neuron	is_a	neuprint_JRC	1789933168	LC31
6749	lobula columnar neuron LC12	is_a	neuprint_JRC	1784739629	LC12
6750	lobula columnar neuron LC12	is_a	neuprint_JRC	1785740683	LC12
6751	lobula columnar neuron	is_a	neuprint_JRC	1998250011	LC31
6752	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1806850696	LPC1
6753	lobula columnar neuron LC12	is_a	neuprint_JRC	1785417481	LC12
6754	lobula columnar neuron LC12	is_a	neuprint_JRC	1784735157	LC12(lVLPT4)_R
6755	lobula columnar neuron LC17	is_a	neuprint_JRC	1776865370	LC17
6756	lobula plate columnar neuron	is_a	neuprint_JRC	2398215718	LPC2
6757	lobula columnar neuron LC12	is_a	neuprint_JRC	1873078321	LC12
6758	lobula columnar neuron LC12	is_a	neuprint_JRC	5901203642	LC12(lVLPT7)_R
6759	lobula columnar neuron LC17	is_a	neuprint_JRC	5812988086	LC17
6760	lobula columnar neuron LC17	is_a	neuprint_JRC	1722307233	LC17(lVLPT7)_R
6761	lobula plate columnar neuron	is_a	neuprint_JRC	1841378398	LPC2
6762	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	5812993719	LPC1
6763	lobula columnar neuron LC12	is_a	neuprint_JRC	1816106457	LC12
6764	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	5812997786	LPC1
6765	lobula complex columnar neuron LPLC2	is_a	neuprint_JRC	5812998825	LPLC2
6766	lobula columnar neuron LC12	is_a	neuprint_JRC	1785067268	LC12(lVLPT7)_R
6767	lobula columnar neuron LC12	is_a	neuprint_JRC	1785753951	LC12(lVLPT7)_R
6768	lobula columnar neuron LC12	is_a	neuprint_JRC	1815096511	LC12(lVLPT4)_R
6769	lobula columnar neuron LC12	is_a	neuprint_JRC	1814751048	LC12
6770	lobula columnar neuron LC17	is_a	neuprint_JRC	5813039410	LC17
6771	lobula columnar neuron LC12	is_a	neuprint_JRC	1785745638	LC12
6772	lobula plate columnar neuron	is_a	neuprint_JRC	5813000992	LPC2
6773	lobula columnar neuron LC12	is_a	neuprint_JRC	1784389638	LC12
6774	lobula columnar neuron LC12	is_a	neuprint_JRC	5813062654	LC12
6775	lobula plate columnar neuron LPC1	is_a	neuprint_JRC	1808279335	LPC1
6776	l-LNv neuron	is_a	neuprint_JRC	5813026773	l-LNv
