subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940605655398	FlyWire:720575940605655398	VFB_fw076793	flywire783	is_a	adult central medulla intrinsic neuron Cm16	FlyBase:FBrf0262545
720575940605655840	FlyWire:720575940605655840	VFB_fw087521	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940605660350	FlyWire:720575940605660350	VFB_fw089200	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940605665056	FlyWire:720575940605665056	VFB_fw085313	flywire783	is_a	adult transmedullary CB3851 neuron	
720575940605669553	FlyWire:720575940605669553	VFB_fw080167	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940605685420	FlyWire:720575940605685420	VFB_fw102748	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605686374	FlyWire:720575940605686374	VFB_fw093334	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940605698494	FlyWire:720575940605698494	VFB_fw091655	flywire783	is_a	lamina monopolar neuron L5	
720575940605703089	FlyWire:720575940605703089	VFB_fw078842	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940605705830	FlyWire:720575940605705830	VFB_fw093508	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605707948	FlyWire:720575940605707948	VFB_fw092120	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940605709024	FlyWire:720575940605709024	VFB_fw136351	flywire783	is_a	photoreceptor cell R7	
720575940605716670	FlyWire:720575940605716670	VFB_fw087407	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605725920	FlyWire:720575940605725920	VFB_fw065168	flywire783	is_a	centrifugal neuron C3	
720575940605742438	FlyWire:720575940605742438	VFB_fw095541	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605744998	FlyWire:720575940605744998	VFB_fw053609	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940605745696	FlyWire:720575940605745696	VFB_fw095720	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940605747633	FlyWire:720575940605747633	VFB_fw060749	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940605754033	FlyWire:720575940605754033	VFB_fw014485	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940605756081	FlyWire:720575940605756081	VFB_fw010220	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940605761214	FlyWire:720575940605761214	VFB_fw059497	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940605775294	FlyWire:720575940605775294	VFB_fw100025	flywire783	is_a	T3 neuron	
720575940605791874	FlyWire:720575940605791874	VFB_fw069682	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605795518	FlyWire:720575940605795518	VFB_fw060487	flywire783	is_a	adult lobula intrinsic neuron Li35	FlyBase:FBrf0262545
720575940605804390	FlyWire:720575940605804390	VFB_fw099956	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940605804990	FlyWire:720575940605804990	VFB_fw101302	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940605809538	FlyWire:720575940605809538	VFB_fw069671	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940605809794	FlyWire:720575940605809794	VFB_fw069465	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940605810208	FlyWire:720575940605810208	VFB_fw058717	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940605815264	FlyWire:720575940605815264	VFB_fw064175	flywire783	is_a	transmedullary neuron Tm5b	
720575940605821542	FlyWire:720575940605821542	VFB_fw059901	flywire783	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
720575940605824102	FlyWire:720575940605824102	VFB_fw101732	flywire783	is_a	centrifugal neuron C3	
720575940605824689	FlyWire:720575940605824689	VFB_fw081894	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940605838178	FlyWire:720575940605838178	VFB_fw139159	flywire783	is_a	outer photoreceptor cell	
720575940605838560	FlyWire:720575940605838560	VFB_fw135497	flywire783	is_a	lamina intrinsic neuron Lai	
720575940605844838	FlyWire:720575940605844838	VFB_fw104211	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940605845984	FlyWire:720575940605845984	VFB_fw011435	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940605851680	FlyWire:720575940605851680	VFB_fw061212	flywire783	is_a	adult lobula intrinsic neuron Li20	FlyBase:FBrf0262545
720575940605853617	FlyWire:720575940605853617	VFB_fw085774	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940605857470	FlyWire:720575940605857470	VFB_fw106425	flywire783	is_a	transmedullary neuron Tm8	
720575940605860320	FlyWire:720575940605860320	VFB_fw120518	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940605867878	FlyWire:720575940605867878	VFB_fw105695	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940605870816	FlyWire:720575940605870816	VFB_fw062557	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940605878462	FlyWire:720575940605878462	VFB_fw109831	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940605881056	FlyWire:720575940605881056	VFB_fw064603	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940605886240	FlyWire:720575940605886240	VFB_fw109565	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940605888614	FlyWire:720575940605888614	VFB_fw108972	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940605889312	FlyWire:720575940605889312	VFB_fw114257	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940605890434	FlyWire:720575940605890434	VFB_fw009989	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940605896736	FlyWire:720575940605896736	VFB_fw110465	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940605899878	FlyWire:720575940605899878	VFB_fw013218	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940605901024	FlyWire:720575940605901024	VFB_fw053753	flywire783	is_a	lobula plate intrinsic neuron LPi2e	FlyBase:FBrf0262545
720575940605907884	FlyWire:720575940605907884	VFB_fw134418	flywire783	is_a	photoreceptor cell R8	
720575940605915313	FlyWire:720575940605915313	VFB_fw017322	flywire783	is_a	adult medulla visual projection neuron MeVP4	FlyBase:FBrf0262545
720575940605920480	FlyWire:720575940605920480	VFB_fw017551	flywire783	is_a	adult lobula columnar neuron LC46b	FlyBase:FBrf0262545
720575940605925600	FlyWire:720575940605925600	VFB_fw021829	flywire783	is_a	alpha/beta Kenyon cell	
720575940605931906	FlyWire:720575940605931906	VFB_fw091319	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940605934112	FlyWire:720575940605934112	VFB_fw013069	flywire783	is_a	adult lobula columnar neuron LC31a	
720575940605937330	FlyWire:720575940605937330	VFB_fw048937	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940605945004	FlyWire:720575940605945004	VFB_fw127289	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940605945958	FlyWire:720575940605945958	VFB_fw111637	flywire783	is_a	Y neuron Y12	
720575940605958572	FlyWire:720575940605958572	VFB_fw114596	flywire783	is_a	adult central medulla intrinsic neuron Cm28	FlyBase:FBrf0262545
720575940605960626	FlyWire:720575940605960626	VFB_fw021698	flywire783	is_a	small central-projecting DN3 neuron	
720575940605964716	FlyWire:720575940605964716	VFB_fw084617	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605966513	FlyWire:720575940605966513	VFB_fw091670	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605974118	FlyWire:720575940605974118	VFB_fw064914	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940605984800	FlyWire:720575940605984800	VFB_fw117499	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940605985202	FlyWire:720575940605985202	VFB_fw037561	flywire783	is_a	alpha/beta Kenyon cell	
720575940605989041	FlyWire:720575940605989041	VFB_fw092055	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940605995948	FlyWire:720575940605995948	VFB_fw136003	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940605997257	FlyWire:720575940605997257	VFB_fw033745	flywire783	is_a	alpha/beta Kenyon cell	
720575940605997513	FlyWire:720575940605997513	VFB_fw018561	flywire783	is_a	alpha/beta Kenyon cell	
720575940605998508	FlyWire:720575940605998508	VFB_fw137601	flywire783	is_a	outer photoreceptor cell	
720575940606011936	FlyWire:720575940606011936	VFB_fw117823	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940606014742	FlyWire:720575940606014742	VFB_fw063430	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940606016433	FlyWire:720575940606016433	VFB_fw087319	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940606022502	FlyWire:720575940606022502	VFB_fw083009	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940606023014	FlyWire:720575940606023014	VFB_fw086962	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940606027454	FlyWire:720575940606027454	VFB_fw106593	flywire783	is_a	lobula plate intrinsic neuron LPi4a	FlyBase:FBrf0262545
720575940606031538	FlyWire:720575940606031538	VFB_fw068400	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940606036396	FlyWire:720575940606036396	VFB_fw068941	flywire783	is_a	Y neuron Y12	
720575940606036908	FlyWire:720575940606036908	VFB_fw113656	flywire783	is_a	lobula columnar neuron LC20	
720575940606039072	FlyWire:720575940606039072	VFB_fw048827	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940606040352	FlyWire:720575940606040352	VFB_fw044902	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940606040492	FlyWire:720575940606040492	VFB_fw121957	flywire783	is_a	photoreceptor cell R7	
720575940606046130	FlyWire:720575940606046130	VFB_fw067633	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940606048614	FlyWire:720575940606048614	VFB_fw106840	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940606049214	FlyWire:720575940606049214	VFB_fw058852	flywire783	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575940606051244	FlyWire:720575940606051244	VFB_fw120394	flywire783	is_a	transmedullary Y neuron TmY10	
720575940606060478	FlyWire:720575940606060478	VFB_fw050229	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940606069438	FlyWire:720575940606069438	VFB_fw087298	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940606071998	FlyWire:720575940606071998	VFB_fw113041	flywire783	is_a	distal medullary amacrine neuron Dm-DRA2	
720575940606080172	FlyWire:720575940606080172	VFB_fw112125	flywire783	is_a	transmedullary neuron Tm1	
720575940606084542	FlyWire:720575940606084542	VFB_fw052055	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940606091622	FlyWire:720575940606091622	VFB_fw068113	flywire783	is_a	Y neuron Y11	
720575940606099488	FlyWire:720575940606099488	VFB_fw121814	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940606102956	FlyWire:720575940606102956	VFB_fw112023	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940606102974	FlyWire:720575940606102974	VFB_fw120026	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940606115518	FlyWire:720575940606115518	VFB_fw120304	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940606121644	FlyWire:720575940606121644	VFB_fw096713	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940606126252	FlyWire:720575940606126252	VFB_fw111130	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940606128817	FlyWire:720575940606128817	VFB_fw050428	flywire783	is_a	distal medullary amacrine neuron Dm15	
720575940606141374	FlyWire:720575940606141374	VFB_fw060926	flywire783	is_a	adult lobula intrinsic neuron Li13	FlyBase:FBrf0262545
720575940606143422	FlyWire:720575940606143422	VFB_fw062397	flywire783	is_a	transmedullary neuron Tm8	
720575940606144684	FlyWire:720575940606144684	VFB_fw138716	flywire783	is_a	lamina intrinsic neuron Lai	
720575940606148798	FlyWire:720575940606148798	VFB_fw121488	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940606148896	FlyWire:720575940606148896	VFB_fw103379	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940606156064	FlyWire:720575940606156064	VFB_fw050982	flywire783	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
720575940606169266	FlyWire:720575940606169266	VFB_fw064287	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940606169376	FlyWire:720575940606169376	VFB_fw077161	flywire783	is_a	medulla intrinsic neuron Mi15	
720575940606172337	FlyWire:720575940606172337	VFB_fw111339	flywire783	is_a	distal medullary amacrine neuron Dm8a	
720575940606185248	FlyWire:720575940606185248	VFB_fw100985	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940606198473	FlyWire:720575940606198473	VFB_fw009201	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940606199218	FlyWire:720575940606199218	VFB_fw069021	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940606208446	FlyWire:720575940606208446	VFB_fw116255	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940606224318	FlyWire:720575940606224318	VFB_fw040542	flywire783	is_a	adult AN06B025 neuron	
720575940606230304	FlyWire:720575940606230304	VFB_fw098319	flywire783	is_a	adult central medulla intrinsic neuron Cm16	FlyBase:FBrf0262545
720575940606236683	FlyWire:720575940606236683	VFB_fw048572	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940606244542	FlyWire:720575940606244542	VFB_fw075175	flywire783	is_a	transmedullary neuron Tm23	FlyBase:FBrf0262545
720575940606246577	FlyWire:720575940606246577	VFB_fw114238	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940606252721	FlyWire:720575940606252721	VFB_fw117769	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940606253246	FlyWire:720575940606253246	VFB_fw127270	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940606253856	FlyWire:720575940606253856	VFB_fw128100	flywire783	is_a	adult medulla intrinsic neuron Mi16	FlyBase:FBrf0262545
720575940606256049	FlyWire:720575940606256049	VFB_fw117821	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940606261792	FlyWire:720575940606261792	VFB_fw126421	flywire783	is_a	lamina wide-field 2 neuron	
720575940606269030	FlyWire:720575940606269030	VFB_fw058924	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940606277041	FlyWire:720575940606277041	VFB_fw118799	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940606278944	FlyWire:720575940606278944	VFB_fw073472	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940606295072	FlyWire:720575940606295072	VFB_fw129363	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940606297702	FlyWire:720575940606297702	VFB_fw120231	flywire783	is_a	distal medullary amacrine neuron Dm8a	
720575940606297777	FlyWire:720575940606297777	VFB_fw089458	flywire783	is_a	transmedullary neuron Tm8	
720575940606298558	FlyWire:720575940606298558	VFB_fw111727	flywire783	is_a	medulla intrinsic neuron Mi9	
720575940606300774	FlyWire:720575940606300774	VFB_fw113255	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940606327584	FlyWire:720575940606327584	VFB_fw129366	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940606334338	FlyWire:720575940606334338	VFB_fw035765	flywire783	is_a	CRY negative LNd neuron	
720575940606335334	FlyWire:720575940606335334	VFB_fw056111	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940606339430	FlyWire:720575940606339430	VFB_fw095283	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940606350526	FlyWire:720575940606350526	VFB_fw119848	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940606357606	FlyWire:720575940606357606	VFB_fw095026	flywire783	is_a	adult medulla intrinsic neuron Mi16	FlyBase:FBrf0262545
720575940606403616	FlyWire:720575940606403616	VFB_fw074019	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940606416817	FlyWire:720575940606416817	VFB_fw010656	flywire783	is_a	adult lobula intrinsic neuron Li23	FlyBase:FBrf0262545
720575940606422462	FlyWire:720575940606422462	VFB_fw136533	flywire783	is_a	outer photoreceptor cell	
720575940606425790	FlyWire:720575940606425790	VFB_fw110865	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940606432614	FlyWire:720575940606432614	VFB_fw107557	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940606436384	FlyWire:720575940606436384	VFB_fw004537	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940606445088	FlyWire:720575940606445088	VFB_fw119265	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940606457790	FlyWire:720575940606457790	VFB_fw137427	flywire783	is_a	distal medullary amacrine neuron Dm2	
720575940606477246	FlyWire:720575940606477246	VFB_fw061591	flywire783	is_a	lamina tangential neuron	
720575940606477856	FlyWire:720575940606477856	VFB_fw099057	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940606479806	FlyWire:720575940606479806	VFB_fw133992	flywire783	is_a	photoreceptor cell R8	
720575940606480742	FlyWire:720575940606480742	VFB_fw115949	flywire783	is_a	photoreceptor cell R8	
720575940606483467	FlyWire:720575940606483467	VFB_fw020937	flywire783	is_a	alpha/beta Kenyon cell	
