filename	label	AD	DBD	part_of
Janelia-1995312345651347554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_846_882_1995316755785846882_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB418B_Brain_2020__3	P{R26E07-p65.AD}	P{R30F02-GAL4.DBD}	female organism|adult brain
Janelia-1995312352613892194-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_014_626_1995317693045014626_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB371B_Brain_2020__4	P{R13F02-p65.AD}	P{R85D07-GAL4.DBD}	female organism|adult brain
Janelia-1995312353473724514-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_271_778_1995318548947271778_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB371B_Brain_2020__5	P{R13F02-p65.AD}	P{R85D07-GAL4.DBD}	female organism|adult brain
Janelia-1995312354434220130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_969_890_1995317002519969890_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB057B_Brain_2020__8	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1995312366144716898-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_248_034_1995319721838248034_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB050B_Brain_2020__5	P{R65B09-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain
Janelia-1995312366538981474-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_083_682_1995318625078083682_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB050B_Brain_2020__6	P{R65B09-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain
Janelia-1995312367356870754-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_531_362_2223642016443531362_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__1	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1995312367885353058-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_940_898_1995317791476940898_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__2	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1995312368296394850-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_725_666_1995317803711725666_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__3	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1995312368724213858-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_196_706_1995318383616196706_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__4	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1995312369638572130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_093_410_1995318249822093410_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB080C_Brain_2020__9	PBac{R33E02-p65.AD}	P{R50A05-GAL4.DBD}	female organism|adult brain
Janelia-1995312370850725986-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_244_450_1995318625254244450_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB027B_Brain_2020__11	P{R24H08-p65.AD}	P{R53F03-GAL4.DBD}	female organism|adult brain
Janelia-1995312371282739298-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_977_126_2625400337845977126_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB027B_Brain_2020__12	P{R24H08-p65.AD}	P{R53F03-GAL4.DBD}	female organism|adult brain
Janelia-1996273555267911778-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_601_314_1996279013982601314_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077C_Brain_2020__1	PBac{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273593901645922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_133_282_1996280213415133282_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB298B_Brain_2020__8	P{R53C03-p65.AD}	P{R24E12-GAL4.DBD}	female organism|adult brain
Janelia-1996273594480459874-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_732_262_2625394965399732262_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB298B_Brain_2020__9	P{R53C03-p65.AD}	P{R24E12-GAL4.DBD}	female organism|adult brain
Janelia-1996273595415789666-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_888_162_1996280052332888162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB433B_Brain_2020__3	P{R30E08-p65.AD}	P{R11C07-GAL4.DBD}	female organism|adult brain
Janelia-1996273599127748706-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_683_047_2625395492816683047_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB210B_Brain_2020__5	P{R15B01-p65.AD}	P{R27G01-GAL4.DBD}	female organism|adult brain
Janelia-1996273600939688034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_462_626_1996277570525462626_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB074C_Brain_2020__3	PBac{R21D02-p65.AD}	P{R12C11-GAL4.DBD}	female organism|adult brain
Janelia-1996273604156719202-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_356_450_1996276610688356450_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB399B_Brain_2020__5	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-1996273640785576034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_159_202_1996280356986159202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB011B_Brain_2020__9	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain
Janelia-1996273645839712354-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_903_074_1996280282507903074_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__19	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273646422720610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_181_538_1996278093253181538_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__20	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273646947008610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_640_162_1996279897143640162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__21	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273647488073826-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_396_130_1996278919732396130_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__22	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273649878827106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_793_250_1996279541663793250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__5	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1996273650541527138-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_935_842_1996279597963935842_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__6	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1996273651564937314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_530_274_1996279508868530274_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB542B_Brain_2020__7	P{R65B09-p65.AD}	P{R51D04-GAL4.DBD}	female organism|adult brain
Janelia-1996273653238464610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_510_818_1996279014196510818_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB543B_Brain_2020__7	P{R65B09-p65.AD}	P{R81E11-GAL4.DBD}	female organism|adult brain
Janelia-1996273654253486178-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_573_922_1996279508394573922_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB549C_Brain_2020__11	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1996273660725297250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_227_810_1996281659850227810_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB013B_Brain_2020__8	P{R14F05-p65.AD}	P{R14B03-GAL4.DBD}	female organism|adult brain
Janelia-1996273661811621986-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_134_818_1996281254479134818_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB013B_Brain_2020__9	P{R14F05-p65.AD}	P{R14B03-GAL4.DBD}	female organism|adult brain
Janelia-1996273669445255266-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_713_506_1996337029901713506_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB021B_Brain_2020__9	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|adult brain
Janelia-1996273670066012258-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_545_634_1996337433108545634_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB021B_Brain_2020__10	P{R24E06-p65.AD}	P{R95A10-GAL4.DBD}	female organism|adult brain
Janelia-1996273672339325026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_137_442_1996339216430137442_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB022B_Brain_2020__3	P{R24E06-p65.AD}	P{Tdc2-GAL4.DBD}	female organism|adult brain
Janelia-1996273675568939106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_506_210_1996340050748506210_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB113C_Brain_2020__4	PBac{Tdc2-p65.AD}	P{R95A10-GAL4.DBD}	female organism|adult brain
Janelia-1996273676588154978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_112_290_1996341067951112290_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB051C_Brain_2020__5	PBac{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1996273682418237538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_237_858_1996342960597237858_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB005B_Brain_2020__1	P{R13F02-p65.AD}	P{R34A03-GAL4.DBD}	female organism|adult brain
Janelia-1996273682984468578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_648_482_1996342918469648482_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB005B_Brain_2020__2	P{R13F02-p65.AD}	P{R34A03-GAL4.DBD}	female organism|adult brain
Janelia-1996273690014122082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_290_658_1996345299236290658_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB370B_Brain_2020__1	P{R13F02-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain
Janelia-1996273696741785698-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_084_130_1996346645159084130_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB008B_Brain_2020__1	P{R13F02-p65.AD}	P{R44E04-GAL4.DBD}	female organism|adult brain
Janelia-1996273697194770530-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_215_330_1996346478645215330_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB008B_Brain_2020__2	P{R13F02-p65.AD}	P{R44E04-GAL4.DBD}	female organism|adult brain
Janelia-1996273742111572066-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_107_682_1996350199991107682_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__8	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1996273742631665762-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_443_490_1996350351728443490_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__9	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1996273743592161378-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_266_594_1996349480156266594_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__10	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1996273743999008866-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_323_426_1996351168292323426_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__19	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273744523296866-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_971_810_1996353625193971810_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__20	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273745580261474-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_696_418_1996351539584696418_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__21	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273746205212770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_608_482_1996350216558608482_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__22	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273746591088738-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_487_714_1996351765653487714_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__7	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273747773882466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_705_762_1996361144062705762_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__8	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273748327530594-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_067_938_1996389904380067938_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__9	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273748868595810-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_360_226_1996395315229360226_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__10	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273749871034466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_167_778_1996396756132167778_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__5	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273750659563618-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_086_050_1996397016569086050_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__6	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273751221600354-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_543_586_1996398391604543586_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__7	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1996273754665123938-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_512_162_1996401830279512162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB504B_Brain_2020__2	P{R52H03-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1996273758670684258-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_303_074_1996404630514303074_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__15	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1996273759425658978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_663_330_1996404056477663330_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__16	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1996273759777980514-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_831_970_1996405320682831970_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__7	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1996273761476673634-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_124_066_1996406153143124066_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__8	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1996273768040759394-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_715_298_1996409929937715298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_LH2449_Brain_2020__1	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-1996273768510521442-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_309_538_1996410767477309538_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB380B_Brain_2020__1	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-1996778066952585314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_445_666_1996782043102445666_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__3	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1996778067585925218-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_268_066_1996782100669268066_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__4	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1996778068487700578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_027_298_1996781623391027298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__17	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778069750186082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_291_106_1996781594773291106_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__18	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778070349971554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_435_426_1996781962110435426_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__19	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778070853288034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_724_578_1996780223944724578_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__20	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778071344021602-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_234_402_1996781822939234402_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__12	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778072061247586-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_216_162_1996782100560216162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__13	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778072765890658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_765_858_1996781386475765858_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__14	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778073990627426-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_988_322_1996781904119988322_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB087C_Brain_2020__2	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|adult brain
Janelia-1996778074607190114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_045_282_1996782166222045282_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB087C_Brain_2020__3	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|adult brain
Janelia-1996778076511404130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_931_362_1996782100769931362_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__12	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778077186687074-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_963_298_1996782198534963298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__13	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778077799055458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_158_178_1996780225098158178_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__14	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778078210097250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_924_386_1996780226150924386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__15	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778078717608034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_256_354_1996782198908256354_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__10	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778079338365026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_027_554_1996780999547027554_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__11	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778079992676450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_645_026_1996782042955645026_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__12	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778081515208802-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_753_250_1996781505480753250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__6	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1996778082102411362-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_751_394_1996780064573751394_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__7	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1997032230664274018-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_047_650_1997055382417047650_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__15	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1997032237802979426-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_224_802_1997055433537224802_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__16	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032238381793378-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_889_762_1997055638491889762_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__17	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032238989967458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_522_722_1997091684298522722_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__18	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032240797712482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_857_378_1997092021893857378_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB301B_Brain_2020__1	P{R71D01-p65.AD}	P{R58F02-GAL4.DBD}	female organism|adult brain
Janelia-1997032241993089122-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_755_111_2625413408538755111_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB301B_Brain_2020__2	P{R71D01-p65.AD}	P{R58F02-GAL4.DBD}	female organism|adult brain
Janelia-1997032242592874594-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_211_682_1997091927526211682_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__8	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032243091996770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_383_202_1997091744046383202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__9	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032243524010082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_899_426_1997094019900899426_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__10	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032244165738594-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_423_266_1998678453196423266_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__11	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032244740358242-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_637_154_1997094368686637154_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__8	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032245264646242-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_447_010_1997094651441447010_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__9	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032245759574114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_437_218_2625419067401437218_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB188B_Brain_2020__10	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032246346776674-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_258_212_2625422425038258212_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB188B_Brain_2020__11	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032247013671010-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_240_930_1997094749093240930_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__12	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
