filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
105E10_102D01_SS26136_B	JRC_SS26136_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS26136|JRC_SS26136	FlyLightLarvalCNS:SS26136	P{VT050225-p65.AD}	P{VT045663-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105E10_116F06_SS43799_A	JRC_SS43799_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43799|JRC_SS43799	FlyLightLarvalCNS:SS43799	P{VT050225-p65.AD}	P{VT007764-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105E10_116F06_SS43799_B	JRC_SS43799_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43799|JRC_SS43799	FlyLightLarvalCNS:SS43799	P{VT050225-p65.AD}	P{VT007764-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105E10_15C05_SS26138_A	JRC_SS26138_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS26138|JRC_SS26138	FlyLightLarvalCNS:SS26138	P{VT050225-p65.AD}	P{R15C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105E10_15C05_SS26138_B	JRC_SS26138_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS26138|JRC_SS26138	FlyLightLarvalCNS:SS26138	P{VT050225-p65.AD}	P{R15C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105G09_104G08_SS04279_A	JRC_SS04279_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04279|JRC_SS04279	FlyLightLarvalCNS:SS04279	P{VT058427-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105G09_104G08_SS04279_B	JRC_SS04279_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04279|JRC_SS04279	FlyLightLarvalCNS:SS04279	P{VT058427-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105H05_15E05_SS24706_A	JRC_SS24706_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24706|JRC_SS24706	FlyLightLarvalCNS:SS24706	P{VT040569-p65.AD}	P{R15E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
105H05_15E05_SS24706_B	JRC_SS24706_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24706|JRC_SS24706	FlyLightLarvalCNS:SS24706	P{VT040569-p65.AD}	P{R15E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106G06_114E05_SS04281_A	JRC_SS04281_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04281|JRC_SS04281	FlyLightLarvalCNS:SS04281	P{VT012283-p65.AD}	P{VT054895-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106G06_114E05_SS04281_B	JRC_SS04281_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04281|JRC_SS04281	FlyLightLarvalCNS:SS04281	P{VT012283-p65.AD}	P{VT054895-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106G06_49D11_SS04282_A	JRC_SS04282_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04282|JRC_SS04282	FlyLightLarvalCNS:SS04282	P{VT012283-p65.AD}	P{R49D11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106G06_49D11_SS04282_B	JRC_SS04282_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04282|JRC_SS04282	FlyLightLarvalCNS:SS04282	P{VT012283-p65.AD}	P{R49D11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_23B09_SS01944_A	JRC_SS01944_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01944|JRC_SS01944	FlyLightLarvalCNS:SS01944	P{VT016127-p65.AD}	P{R23B09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_23B09_SS01944_B	JRC_SS01944_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01944|JRC_SS01944	FlyLightLarvalCNS:SS01944	P{VT016127-p65.AD}	P{R23B09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_23B09_SS01944_C	JRC_SS01944_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01944|JRC_SS01944	FlyLightLarvalCNS:SS01944	P{VT016127-p65.AD}	P{R23B09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_64G02_SS04285_A	JRC_SS04285_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04285|JRC_SS04285	FlyLightLarvalCNS:SS04285	P{VT016127-p65.AD}	P{R64G02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_64G02_SS04285_B	JRC_SS04285_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04285|JRC_SS04285	FlyLightLarvalCNS:SS04285	P{VT016127-p65.AD}	P{R64G02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H09_64G02_SS04285_C	JRC_SS04285_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04285|JRC_SS04285	FlyLightLarvalCNS:SS04285	P{VT016127-p65.AD}	P{R64G02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H10_116C10_SS24760_A	JRC_SS24760_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24760|JRC_SS24760	FlyLightLarvalCNS:SS24760	P{VT016238-p65.AD}	P{VT000811-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
106H10_116C10_SS24760_B	JRC_SS24760_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24760|JRC_SS24760	FlyLightLarvalCNS:SS24760	P{VT016238-p65.AD}	P{VT000811-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107A08_13D05_SS24752_A	JRC_SS24752_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24752|JRC_SS24752	FlyLightLarvalCNS:SS24752	P{VT017645-p65.AD}	P{R13D05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107A08_13D05_SS24752_B	JRC_SS24752_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24752|JRC_SS24752	FlyLightLarvalCNS:SS24752	P{VT017645-p65.AD}	P{R13D05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_121A10_SS01625_A	JRC_SS01625_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01625|JRC_SS01625	FlyLightLarvalCNS:SS01625	P{VT019845-p65.AD}	P{VT034795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_121A10_SS01625_B	JRC_SS01625_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01625|JRC_SS01625	FlyLightLarvalCNS:SS01625	P{VT019845-p65.AD}	P{VT034795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_121A10_SS01625_C	JRC_SS01625_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01625|JRC_SS01625	FlyLightLarvalCNS:SS01625	P{VT019845-p65.AD}	P{VT034795-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_85G05_SS01626_A	JRC_SS01626_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01626|JRC_SS01626	FlyLightLarvalCNS:SS01626	P{VT019845-p65.AD}	P{R85G05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_85G05_SS01626_B	JRC_SS01626_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01626|JRC_SS01626	FlyLightLarvalCNS:SS01626	P{VT019845-p65.AD}	P{R85G05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107B11_85G05_SS01626_C	JRC_SS01626_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01626|JRC_SS01626	FlyLightLarvalCNS:SS01626	P{VT019845-p65.AD}	P{R85G05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C02_23C06_SS23595_A	JRC_SS23595_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS23595|JRC_SS23595	FlyLightLarvalCNS:SS23595	P{VT020527-p65.AD}	P{R23C06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C02_23C06_SS23595_B	JRC_SS23595_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS23595|JRC_SS23595	FlyLightLarvalCNS:SS23595	P{VT020527-p65.AD}	P{R23C06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C02_48E11_SS25804_A	JRC_SS25804_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS25804|JRC_SS25804	FlyLightLarvalCNS:SS25804	P{VT020527-p65.AD}	P{R48E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C02_48E11_SS25804_B	JRC_SS25804_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS25804|JRC_SS25804	FlyLightLarvalCNS:SS25804	P{VT020527-p65.AD}	P{R48E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C08_51E09_SS04286_A	JRC_SS04286_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04286|JRC_SS04286	FlyLightLarvalCNS:SS04286	P{VT021762-p65.AD}	P{R51E09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107C08_51E09_SS04286_B	JRC_SS04286_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04286|JRC_SS04286	FlyLightLarvalCNS:SS04286	P{VT021762-p65.AD}	P{R51E09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107D11_75B11_SS43837_A	JRC_SS43837_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43837|JRC_SS43837	FlyLightLarvalCNS:SS43837	P{VT025924-p65.AD}	P{R75B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107D11_75B11_SS43837_B	JRC_SS43837_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43837|JRC_SS43837	FlyLightLarvalCNS:SS43837	P{VT025924-p65.AD}	P{R75B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107F03_104G08_SS04288_A	JRC_SS04288_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04288|JRC_SS04288	FlyLightLarvalCNS:SS04288	P{VT026477-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107F03_104G08_SS04288_B	JRC_SS04288_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04288|JRC_SS04288	FlyLightLarvalCNS:SS04288	P{VT026477-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107F09_103C02_SS24723_A	JRC_SS24723_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24723|JRC_SS24723	FlyLightLarvalCNS:SS24723	P{VT026990-p65.AD}	P{VT002055-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
107F09_103C02_SS24723_B	JRC_SS24723_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24723|JRC_SS24723	FlyLightLarvalCNS:SS24723	P{VT026990-p65.AD}	P{VT002055-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108A03_104G08_SS24495_A	JRC_SS24495_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24495|JRC_SS24495	FlyLightLarvalCNS:SS24495	P{VT038225-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108A03_104G08_SS24495_B	JRC_SS24495_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24495|JRC_SS24495	FlyLightLarvalCNS:SS24495	P{VT038225-p65.AD}	P{VT039961-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108D12_109A11_SS43811_A	JRC_SS43811_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43811|JRC_SS43811	FlyLightLarvalCNS:SS43811	P{VT043695-p65.AD}	P{VT057282-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108D12_109A11_SS43811_B	JRC_SS43811_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43811|JRC_SS43811	FlyLightLarvalCNS:SS43811	P{VT043695-p65.AD}	P{VT057282-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108E12_108H06_SS24743_A	JRC_SS24743_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24743|JRC_SS24743	FlyLightLarvalCNS:SS24743	P{VT044969-p65.AD}	P{VT050223-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108E12_108H06_SS24743_B	JRC_SS24743_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24743|JRC_SS24743	FlyLightLarvalCNS:SS24743	P{VT044969-p65.AD}	P{VT050223-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_103B10_SS24953_A	JRC_SS24953_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24953|JRC_SS24953	FlyLightLarvalCNS:SS24953	P{VT045148-p65.AD}	P{VT002042-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_103B10_SS24953_B	JRC_SS24953_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24953|JRC_SS24953	FlyLightLarvalCNS:SS24953	P{VT045148-p65.AD}	P{VT002042-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_22E06_SS04290_A	JRC_SS04290_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04290|JRC_SS04290	FlyLightLarvalCNS:SS04290	P{VT045148-p65.AD}	P{R22E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_22E06_SS04290_B	JRC_SS04290_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04290|JRC_SS04290	FlyLightLarvalCNS:SS04290	P{VT045148-p65.AD}	P{R22E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_22E06_SS04290_C	JRC_SS04290_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04290|JRC_SS04290	FlyLightLarvalCNS:SS04290	P{VT045148-p65.AD}	P{R22E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_58F03_SS04291_A	JRC_SS04291_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04291|JRC_SS04291	FlyLightLarvalCNS:SS04291	P{VT045148-p65.AD}	P{R58F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108F02_58F03_SS04291_B	JRC_SS04291_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04291|JRC_SS04291	FlyLightLarvalCNS:SS04291	P{VT045148-p65.AD}	P{R58F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_100H11_SS04292_A	JRC_SS04292_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04292|JRC_SS04292	FlyLightLarvalCNS:SS04292	P{VT048153-p65.AD}	P{VT017928-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_100H11_SS04292_B	JRC_SS04292_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04292|JRC_SS04292	FlyLightLarvalCNS:SS04292	P{VT048153-p65.AD}	P{VT017928-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_100H11_SS04292_C	JRC_SS04292_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04292|JRC_SS04292	FlyLightLarvalCNS:SS04292	P{VT048153-p65.AD}	P{VT017928-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_21E02_SS04293_A	JRC_SS04293_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04293|JRC_SS04293	FlyLightLarvalCNS:SS04293	P{VT048153-p65.AD}	P{R21E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_21E02_SS04293_B	JRC_SS04293_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04293|JRC_SS04293	FlyLightLarvalCNS:SS04293	P{VT048153-p65.AD}	P{R21E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_24E09_SS04294_A	JRC_SS04294_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04294|JRC_SS04294	FlyLightLarvalCNS:SS04294	P{VT048153-p65.AD}	P{R24E09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_24E09_SS04294_B	JRC_SS04294_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04294|JRC_SS04294	FlyLightLarvalCNS:SS04294	P{VT048153-p65.AD}	P{R24E09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_73H04_SS04053_A	JRC_SS04053_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04053|JRC_SS04053	FlyLightLarvalCNS:SS04053	P{VT048153-p65.AD}	P{R73H04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G03_73H04_SS04053_B	JRC_SS04053_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04053|JRC_SS04053	FlyLightLarvalCNS:SS04053	P{VT048153-p65.AD}	P{R73H04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G05_42E06_SS26824_A	JRC_SS26824_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS26824|JRC_SS26824	FlyLightLarvalCNS:SS26824	P{VT048417-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108G05_42E06_SS26824_B	JRC_SS26824_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS26824|JRC_SS26824	FlyLightLarvalCNS:SS26824	P{VT048417-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108H06_21E02_SS24045_A	JRC_SS24045_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS24045|JRC_SS24045	FlyLightLarvalCNS:SS24045	P{VT050223-p65.AD}	P{R21E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108H06_21E02_SS24045_B	JRC_SS24045_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS24045|JRC_SS24045	FlyLightLarvalCNS:SS24045	P{VT050223-p65.AD}	P{R21E02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108H11_28F06_SS43822_A	JRC_SS43822_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS43822|JRC_SS43822	FlyLightLarvalCNS:SS43822	P{VT050238-p65.AD}	P{R28F06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
108H11_28F06_SS43822_B	JRC_SS43822_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS43822|JRC_SS43822	FlyLightLarvalCNS:SS43822	P{VT050238-p65.AD}	P{R28F06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
109A09_120E12_SS04054_A	JRC_SS04054_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04054|JRC_SS04054	FlyLightLarvalCNS:SS04054	P{VT057274-p65.AD}	P{VT026017-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
109A09_120E12_SS04054_B	JRC_SS04054_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04054|JRC_SS04054	FlyLightLarvalCNS:SS04054	P{VT057274-p65.AD}	P{VT026017-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
