subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	2449792	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA3 adPN
catmaid_fafb	2615448	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5d adPN
catmaid_fafb	4494870	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5d adPN
catmaid_fafb	4494998	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5d adPN
catmaid_fafb	12820972	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5d adPN
catmaid_fafb	12773180	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5v adPN
catmaid_fafb	12795588	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5v adPN
catmaid_fafb	14447818	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM5v adPN
catmaid_fafb	67637	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2v adPN
catmaid_fafb	2604019	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2v adPN
catmaid_fafb	4494848	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2v adPN
catmaid_fafb	4494955	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2v adPN
catmaid_fafb	12202021	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2v adPN
catmaid_fafb	699859	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	2449653	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	3933200	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	10538493	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	10541930	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	14375426	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL2d adPN
catmaid_fafb	949	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM3 adPN
catmaid_fafb	1165	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM3 adPN
catmaid_fafb	57479	is_a	FlyBase:FBrf0246460	octopaminergic VUMa2 neuron
catmaid_fafb	856254	is_a	FlyBase:FBrf0246460	octopaminergic VUMa2 neuron
catmaid_fafb	2405329	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2405823	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2405959	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2467659	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2468708	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2999878	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA2 lPN
catmaid_fafb	2693456	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DC4 adPN
