filename	label	is_a	part_of	dbxrefs	comment
607592906	ATL008_R - 607592906	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:607592906	tracing status-Roughly traced, cropped-False
5813068575	ATL008(AVL23)_L - 5813068575	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813068575	tracing status-Roughly traced, cropped-False
729660692	ATL009_R - 729660692	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:729660692	tracing status-Roughly traced, cropped-False
729328076	ATL009_R - 729328076	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:729328076	tracing status-Roughly traced, cropped-False
5813012217	ATL009_R - 5813012217	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813012217	tracing status-Roughly traced, cropped-False
703430259	ATL010_R - 703430259	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:703430259	tracing status-Roughly traced, cropped-False
733765528	ATL010_R - 733765528	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:733765528	tracing status-Roughly traced, cropped-False
5813049491	ATL011_R - 5813049491	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813049491	tracing status-Roughly traced, cropped-False
731176276	ATL011(PDL05)_L - 731176276	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:731176276	tracing status-Roughly traced, cropped-False
728991288	ATL012_R - 728991288	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:728991288	tracing status-Roughly traced, cropped-False
702200873	ATL012(PDL05)_L - 702200873	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:702200873	tracing status-Roughly traced, cropped-False
5813041251	ATL012_R - 5813041251	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813041251	tracing status-Roughly traced, cropped-False
733235394	ATL012(PDL05)_L - 733235394	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:733235394	tracing status-Roughly traced, cropped-False
419980081	ATL013_R - 419980081	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:419980081	tracing status-Roughly traced, cropped-False
5813013152	ATL013(PDL05)_L - 5813013152	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813013152	tracing status-Roughly traced, cropped-False
699312063	ATL013_R - 699312063	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:699312063	tracing status-Roughly traced, cropped-False
664787948	ATL014_R - 664787948	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:664787948	tracing status-Roughly traced, cropped-False
822229630	ATL014(PDL06)_L - 822229630	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:822229630	tracing status-Leaves, cropped-True
5813078068	ATL015_R - 5813078068	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813078068	tracing status-Roughly traced, cropped-False
851106245	ATL016_R - 851106245	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:851106245	tracing status-Roughly traced, cropped-False
5813041316	ATL016(PDL06)_L - 5813041316	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813041316	tracing status-Roughly traced, cropped-False
455141922	ATL017_R - 455141922	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:455141922	tracing status-Roughly traced, cropped-False
607373222	ATL017(PDL16)_L - 607373222	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:607373222	tracing status-Roughly traced, cropped-False
727968539	ATL018_R - 727968539	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:727968539	tracing status-Roughly traced, cropped-False
455483094	ATL018_R - 455483094	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:455483094	tracing status-Roughly traced, cropped-False
577697202	ATL018(PDL20)_L - 577697202	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:577697202	tracing status-Roughly traced, cropped-False
578034170	ATL018(PDL20)_L - 578034170	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:578034170	tracing status-Roughly traced, cropped-False
758636869	ATL019_R - 758636869	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:758636869	tracing status-Roughly traced, cropped-False
694813336	ATL020_R - 694813336	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:694813336	tracing status-Roughly traced, cropped-False
787909611	ATL020_R - 787909611	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:787909611	tracing status-Roughly traced, cropped-False
5813078708	ATL021_R - 5813078708	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813078708	tracing status-Roughly traced, cropped-False
5813123584	ATL022_R - 5813123584	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813123584	tracing status-Roughly traced, cropped-False
5813058085	ATL023_R - 5813058085	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813058085	tracing status-Roughly traced, cropped-False
515152792	ATL024_R - 515152792	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:515152792	tracing status-Roughly traced, cropped-False
731180030	ATL025_R - 731180030	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:731180030	tracing status-Roughly traced, cropped-False
729815858	ATL025(PDM13)_L - 729815858	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:729815858	tracing status-Roughly traced, cropped-False
882235460	ATL026(PDM13)_L - 882235460	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:882235460	tracing status-Roughly traced, cropped-False
5813020601	ATL026_R - 5813020601	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813020601	tracing status-Roughly traced, cropped-False
1020608279	ATL027_R - 1020608279	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1020608279	tracing status-Roughly traced, cropped-False
1050685061	ATL027(PDM13)_L - 1050685061	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1050685061	tracing status-Roughly traced, cropped-False
1005611449	ATL028(PDM13)_L - 1005611449	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1005611449	tracing status-Roughly traced, cropped-False
5813063915	ATL028_R - 5813063915	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813063915	tracing status-Roughly traced, cropped-False
821552280	ATL029(PDM13)_L - 821552280	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:821552280	tracing status-Roughly traced, cropped-False
697316795	ATL029_R - 697316795	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:697316795	tracing status-Roughly traced, cropped-False
882487140	ATL030_R - 882487140	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:882487140	tracing status-Roughly traced, cropped-False
760026626	ATL031(PDM28)_L - 760026626	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:760026626	tracing status-Roughly traced, cropped-False
695922355	ATL031_R - 695922355	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:695922355	tracing status-Roughly traced, cropped-False
851209002	ATL032(PDM28)_L - 851209002	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:851209002	tracing status-Roughly traced, cropped-False
730843584	ATL032_R - 730843584	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:730843584	tracing status-Roughly traced, cropped-False
730014166	ATL033_R - 730014166	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:730014166	tracing status-Roughly traced, cropped-False
761182853	ATL033(PDM32)_L - 761182853	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:761182853	tracing status-Roughly traced, cropped-False
852236918	ATL034(PDM32)_L - 852236918	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:852236918	tracing status-Roughly traced, cropped-False
5813022259	ATL034_R - 5813022259	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813022259	tracing status-Roughly traced, cropped-False
5813009885	ATL035(PDM32)_L - 5813009885	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009885	tracing status-Roughly traced, cropped-False
667603691	ATL035_R - 667603691	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:667603691	tracing status-Roughly traced, cropped-False
635882644	ATL036_R - 635882644	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:635882644	tracing status-Roughly traced, cropped-False
697416237	ATL036(PDM32)_L - 697416237	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:697416237	tracing status-Roughly traced, cropped-False
5813061114	ATL037_R - 5813061114	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813061114	tracing status-Roughly traced, cropped-False
5813057033	ATL037(PDM33)_L - 5813057033	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813057033	tracing status-Roughly traced, cropped-False
696950427	ATL038_R - 696950427	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:696950427	tracing status-Roughly traced, cropped-False
5813012531	ATL038(PDM33)_L - 5813012531	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813012531	tracing status-Roughly traced, cropped-False
759468647	ATL039(PDM33)_L - 759468647	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:759468647	tracing status-Roughly traced, cropped-False
727276708	ATL039_R - 727276708	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:727276708	tracing status-Roughly traced, cropped-False
764131610	ATL040_R - 764131610	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:764131610	tracing status-Roughly traced, cropped-False
699652692	ATL041_R - 699652692	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:699652692	tracing status-Roughly traced, cropped-False
1036987921	ATL042_R - 1036987921	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1036987921	tracing status-Roughly traced, cropped-False
974995783	ATL042(PVL17)_L - 974995783	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:974995783	tracing status-Roughly traced, cropped-False
5901200623	ATL043_R - 5901200623	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901200623	tracing status-Roughly traced, cropped-False
851114700	ATL044_R - 851114700	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:851114700	tracing status-Roughly traced, cropped-False
974908522	ATL045(PVM10)_R - 974908522	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:974908522	tracing status-Roughly traced, cropped-False
5812986020	ATL045_L - 5812986020	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812986020	tracing status-Roughly traced, cropped-False
1321564092	AVLP001_R - 1321564092	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1321564092	tracing status-Roughly traced, cropped-False
1075041096	AVLP002_R - 1075041096	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1075041096	tracing status-Roughly traced, cropped-False
982252540	AVLP002_R - 982252540	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:982252540	tracing status-Roughly traced, cropped-False
1100952886	AVLP003_R - 1100952886	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1100952886	tracing status-Roughly traced, cropped-False
1228484534	AVLP003_R - 1228484534	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1228484534	tracing status-Roughly traced, cropped-False
1290563000	AVLP003_R - 1290563000	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1290563000	tracing status-Roughly traced, cropped-False
1104686732	AVLP004_R - 1104686732	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1104686732	tracing status-Roughly traced, cropped-False
1290562990	AVLP004_R - 1290562990	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1290562990	tracing status-Roughly traced, cropped-False
1352983123	AVLP004_R - 1352983123	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1352983123	tracing status-Roughly traced, cropped-False
1228489035	AVLP004_R - 1228489035	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1228489035	tracing status-Roughly traced, cropped-False
1103996326	AVLP004_R - 1103996326	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1103996326	tracing status-Roughly traced, cropped-False
1570922717	AVLP005_R - 1570922717	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1570922717	tracing status-Roughly traced, cropped-False
5813075524	AVLP005_R - 5813075524	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813075524	tracing status-Roughly traced, cropped-False
1290904379	AVLP005_R - 1290904379	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1290904379	tracing status-Roughly traced, cropped-False
1601957358	AVLP005_R - 1601957358	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1601957358	tracing status-Roughly traced, cropped-False
1228489539	AVLP006_R - 1228489539	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1228489539	tracing status-Roughly traced, cropped-False
1228489167	AVLP006_R - 1228489167	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1228489167	tracing status-Roughly traced, cropped-False
1197450057	AVLP007_R - 1197450057	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1197450057	tracing status-Roughly traced, cropped-False
5812986485	AVLP007_R - 5812986485	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812986485	tracing status-Roughly traced, cropped-False
1166415548	AVLP007_R - 1166415548	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1166415548	tracing status-Roughly traced, cropped-False
1197454668	AVLP007_R - 1197454668	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1197454668	tracing status-Roughly traced, cropped-False
1197449561	AVLP008_R - 1197449561	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1197449561	tracing status-Roughly traced, cropped-False
1166416004	AVLP008_R - 1166416004	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1166416004	tracing status-Roughly traced, cropped-False
1041602702	AVLP008_R - 1041602702	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1041602702	tracing status-Roughly traced, cropped-False
1013046019	AVLP008_R - 1013046019	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1013046019	tracing status-Roughly traced, cropped-False
1044075948	AVLP008_R - 1044075948	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1044075948	tracing status-Roughly traced, cropped-False
983362172	AVLP009_R - 983362172	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:983362172	tracing status-Roughly traced, cropped-False
1014392280	AVLP010_R - 1014392280	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1014392280	tracing status-Roughly traced, cropped-False
890925383	AVLP010_R - 890925383	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:890925383	tracing status-Roughly traced, cropped-False
5813009998	AVLP010_R - 5813009998	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009998	tracing status-Roughly traced, cropped-False
1014051490	AVLP010_R - 1014051490	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1014051490	tracing status-Roughly traced, cropped-False
949870573	AVLP010_R - 949870573	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:949870573	tracing status-Roughly traced, cropped-False
