object	relation	subject_id	subject_name
adult ventral nerve cord	overlaps	VFB_0010283r	neuron 20976 (FANC:512476)
left side of organism	has_soma_location	VFB_0010283r	neuron 20976 (FANC:512476)
adult peripheral nervous system	overlaps	VFB_0010283t	neuron 20983 (FANC:512505)
adult ventral nerve cord	overlaps	VFB_0010283t	neuron 20983 (FANC:512505)
left side of organism	has_soma_location	VFB_0010283t	neuron 20983 (FANC:512505)
adult dorsal prothoracic nerve	fasciculates_with	VFB_001027ko	Neuron 21087 (FANC:492673)
adult peripheral nervous system	overlaps	VFB_001027ko	Neuron 21087 (FANC:492673)
adult ventral nerve cord	overlaps	VFB_001027ko	Neuron 21087 (FANC:492673)
right side of organism	has_soma_location	VFB_001027ko	Neuron 21087 (FANC:492673)
adult peripheral nervous system	overlaps	VFB_001027pe	neuron 21098 (FANC:496026)
adult ventral nerve cord	overlaps	VFB_001027pe	neuron 21098 (FANC:496026)
right side of organism	has_soma_location	VFB_001027pe	neuron 21098 (FANC:496026)
adult peripheral nervous system	overlaps	VFB_001027qg	neuron 21244 (FANC:496771)
adult ventral nerve cord	overlaps	VFB_001027qg	neuron 21244 (FANC:496771)
left side of organism	has_soma_location	VFB_001027qg	neuron 21244 (FANC:496771)
adult peripheral nervous system	overlaps	VFB_001027rc	neuron 21338 (FANC:497700)
adult ventral nerve cord	overlaps	VFB_001027rc	neuron 21338 (FANC:497700)
left side of organism	has_soma_location	VFB_001027rc	neuron 21338 (FANC:497700)
adult peripheral nervous system	overlaps	VFB_001028ce	neuron 21874 (FANC:515807)
adult ventral nerve cord	overlaps	VFB_001028ce	neuron 21874 (FANC:515807)
left side of organism	has_soma_location	VFB_001028ce	neuron 21874 (FANC:515807)
adult peripheral nervous system	overlaps	VFB_001028cl	neuron 21895 (FANC:515897)
adult ventral nerve cord	overlaps	VFB_001028cl	neuron 21895 (FANC:515897)
left side of organism	has_soma_location	VFB_001028cl	neuron 21895 (FANC:515897)
adult peripheral nervous system	overlaps	VFB_001028co	neuron 21902 (FANC:515937)
adult ventral nerve cord	overlaps	VFB_001028co	neuron 21902 (FANC:515937)
left side of organism	has_soma_location	VFB_001028co	neuron 21902 (FANC:515937)
adult peripheral nervous system	overlaps	VFB_001028d9	neuron 21958 (FANC:516229)
adult ventral nerve cord	overlaps	VFB_001028d9	neuron 21958 (FANC:516229)
left side of organism	has_soma_location	VFB_001028d9	neuron 21958 (FANC:516229)
adult peripheral nervous system	overlaps	VFB_0010292s	neuron 21994 (FANC:664603)
adult ventral nerve cord	overlaps	VFB_0010292s	neuron 21994 (FANC:664603)
left side of organism	has_soma_location	VFB_0010292s	neuron 21994 (FANC:664603)
adult peripheral nervous system	overlaps	VFB_0010292u	neuron 22005 (FANC:664629)
adult ventral nerve cord	overlaps	VFB_0010292u	neuron 22005 (FANC:664629)
left side of organism	has_soma_location	VFB_0010292u	neuron 22005 (FANC:664629)
adult peripheral nervous system	overlaps	VFB_0010290u	neuron 22019 (FANC:663940)
adult ventral nerve cord	overlaps	VFB_0010290u	neuron 22019 (FANC:663940)
left side of organism	has_soma_location	VFB_0010290u	neuron 22019 (FANC:663940)
adult peripheral nervous system	overlaps	VFB_001028e3	neuron 22035 (FANC:516617)
adult ventral nerve cord	overlaps	VFB_001028e3	neuron 22035 (FANC:516617)
left side of organism	has_soma_location	VFB_001028e3	neuron 22035 (FANC:516617)
adult peripheral nervous system	overlaps	VFB_001028el	neuron 22090 (FANC:517031)
adult ventral nerve cord	overlaps	VFB_001028el	neuron 22090 (FANC:517031)
left side of organism	has_soma_location	VFB_001028el	neuron 22090 (FANC:517031)
adult peripheral nervous system	overlaps	VFB_001028et	neuron 22120 (FANC:517133)
adult ventral nerve cord	overlaps	VFB_001028et	neuron 22120 (FANC:517133)
left side of organism	has_soma_location	VFB_001028et	neuron 22120 (FANC:517133)
adult peripheral nervous system	overlaps	VFB_001028f0	neuron 22134 (FANC:517230)
adult ventral nerve cord	overlaps	VFB_001028f0	neuron 22134 (FANC:517230)
left side of organism	has_soma_location	VFB_001028f0	neuron 22134 (FANC:517230)
adult peripheral nervous system	overlaps	VFB_001028f9	neuron 22170 (FANC:517354)
adult ventral nerve cord	overlaps	VFB_001028f9	neuron 22170 (FANC:517354)
left side of organism	has_soma_location	VFB_001028f9	neuron 22170 (FANC:517354)
adult peripheral nervous system	overlaps	VFB_0010292w	neuron 22263 (FANC:664655)
adult ventral nerve cord	overlaps	VFB_0010292w	neuron 22263 (FANC:664655)
left side of organism	has_soma_location	VFB_0010292w	neuron 22263 (FANC:664655)
adult peripheral nervous system	overlaps	VFB_001028fx	neuron 22294 (FANC:517665)
adult ventral nerve cord	overlaps	VFB_001028fx	neuron 22294 (FANC:517665)
left side of organism	has_soma_location	VFB_001028fx	neuron 22294 (FANC:517665)
adult peripheral nervous system	overlaps	VFB_001028fz	neuron 22305 (FANC:517690)
adult ventral nerve cord	overlaps	VFB_001028fz	neuron 22305 (FANC:517690)
left side of organism	has_soma_location	VFB_001028fz	neuron 22305 (FANC:517690)
adult peripheral nervous system	overlaps	VFB_001028g0	neuron 22309 (FANC:517704)
adult ventral nerve cord	overlaps	VFB_001028g0	neuron 22309 (FANC:517704)
left side of organism	has_soma_location	VFB_001028g0	neuron 22309 (FANC:517704)
adult peripheral nervous system	overlaps	VFB_001028g4	neuron 22352 (FANC:517752)
adult ventral nerve cord	overlaps	VFB_001028g4	neuron 22352 (FANC:517752)
left side of organism	has_soma_location	VFB_001028g4	neuron 22352 (FANC:517752)
adult peripheral nervous system	overlaps	VFB_001028g8	neuron 22366 (FANC:517805)
adult ventral nerve cord	overlaps	VFB_001028g8	neuron 22366 (FANC:517805)
left side of organism	has_soma_location	VFB_001028g8	neuron 22366 (FANC:517805)
adult peripheral nervous system	overlaps	VFB_001028gq	neuron 22471 (FANC:518016)
adult ventral nerve cord	overlaps	VFB_001028gq	neuron 22471 (FANC:518016)
left side of organism	has_soma_location	VFB_001028gq	neuron 22471 (FANC:518016)
adult peripheral nervous system	overlaps	VFB_001028gs	neuron 22478 (FANC:518041)
adult ventral nerve cord	overlaps	VFB_001028gs	neuron 22478 (FANC:518041)
left side of organism	has_soma_location	VFB_001028gs	neuron 22478 (FANC:518041)
adult peripheral nervous system	overlaps	VFB_001028gv	neuron 22499 (FANC:518079)
adult ventral nerve cord	overlaps	VFB_001028gv	neuron 22499 (FANC:518079)
left side of organism	has_soma_location	VFB_001028gv	neuron 22499 (FANC:518079)
adult peripheral nervous system	overlaps	VFB_001028h0	neuron 22527 (FANC:518142)
adult ventral nerve cord	overlaps	VFB_001028h0	neuron 22527 (FANC:518142)
left side of organism	has_soma_location	VFB_001028h0	neuron 22527 (FANC:518142)
adult peripheral nervous system	overlaps	VFB_001027yb	neuron 22534 (FANC:510294)
adult ventral nerve cord	overlaps	VFB_001027yb	neuron 22534 (FANC:510294)
left side of organism	has_soma_location	VFB_001027yb	neuron 22534 (FANC:510294)
adult peripheral nervous system	overlaps	VFB_001027yc	neuron 22541 (FANC:510306)
adult ventral nerve cord	overlaps	VFB_001027yc	neuron 22541 (FANC:510306)
left side of organism	has_soma_location	VFB_001027yc	neuron 22541 (FANC:510306)
adult peripheral nervous system	overlaps	VFB_0010291m	neuron 22562 (FANC:664185)
adult ventral nerve cord	overlaps	VFB_0010291m	neuron 22562 (FANC:664185)
left side of organism	has_soma_location	VFB_0010291m	neuron 22562 (FANC:664185)
adult peripheral nervous system	overlaps	VFB_0010291t	neuron 22569 (FANC:664276)
adult ventral nerve cord	overlaps	VFB_0010291t	neuron 22569 (FANC:664276)
left side of organism	has_soma_location	VFB_0010291t	neuron 22569 (FANC:664276)
adult peripheral nervous system	overlaps	VFB_001027yi	neuron 22583 (FANC:510392)
adult ventral nerve cord	overlaps	VFB_001027yi	neuron 22583 (FANC:510392)
left side of organism	has_soma_location	VFB_001027yi	neuron 22583 (FANC:510392)
adult peripheral nervous system	overlaps	VFB_0010292l	neuron 22613 (FANC:664513)
adult ventral nerve cord	overlaps	VFB_0010292l	neuron 22613 (FANC:664513)
left side of organism	has_soma_location	VFB_0010292l	neuron 22613 (FANC:664513)
adult peripheral nervous system	overlaps	VFB_001027yn	neuron 22620 (FANC:510482)
adult ventral nerve cord	overlaps	VFB_001027yn	neuron 22620 (FANC:510482)
left side of organism	has_soma_location	VFB_001027yn	neuron 22620 (FANC:510482)
adult peripheral nervous system	overlaps	VFB_001027yr	neuron 22663 (FANC:510532)
adult ventral nerve cord	overlaps	VFB_001027yr	neuron 22663 (FANC:510532)
left side of organism	has_soma_location	VFB_001027yr	neuron 22663 (FANC:510532)
adult peripheral nervous system	overlaps	VFB_001027yu	neuron 22674 (FANC:510574)
adult ventral nerve cord	overlaps	VFB_001027yu	neuron 22674 (FANC:510574)
left side of organism	has_soma_location	VFB_001027yu	neuron 22674 (FANC:510574)
adult peripheral nervous system	overlaps	VFB_001027z5	neuron 22698 (FANC:510715)
adult ventral nerve cord	overlaps	VFB_001027z5	neuron 22698 (FANC:510715)
left side of organism	has_soma_location	VFB_001027z5	neuron 22698 (FANC:510715)
adult peripheral nervous system	overlaps	VFB_001027zj	neuron 22752 (FANC:510904)
adult ventral nerve cord	overlaps	VFB_001027zj	neuron 22752 (FANC:510904)
left side of organism	has_soma_location	VFB_001027zj	neuron 22752 (FANC:510904)
adult peripheral nervous system	overlaps	VFB_001027zn	neuron 22762 (FANC:510958)
adult ventral nerve cord	overlaps	VFB_001027zn	neuron 22762 (FANC:510958)
left side of organism	has_soma_location	VFB_001027zn	neuron 22762 (FANC:510958)
adult peripheral nervous system	overlaps	VFB_001027zs	neuron 22783 (FANC:511031)
adult ventral nerve cord	overlaps	VFB_001027zs	neuron 22783 (FANC:511031)
left side of organism	has_soma_location	VFB_001027zs	neuron 22783 (FANC:511031)
adult peripheral nervous system	overlaps	VFB_001027zw	neuron 22797 (FANC:511084)
adult ventral nerve cord	overlaps	VFB_001027zw	neuron 22797 (FANC:511084)
left side of organism	has_soma_location	VFB_001027zw	neuron 22797 (FANC:511084)
adult peripheral nervous system	overlaps	VFB_0010290y	neuron 22804 (FANC:663996)
adult ventral nerve cord	overlaps	VFB_0010290y	neuron 22804 (FANC:663996)
left side of organism	has_soma_location	VFB_0010290y	neuron 22804 (FANC:663996)
adult peripheral nervous system	overlaps	VFB_0010291f	neuron 22811 (FANC:664088)
adult ventral nerve cord	overlaps	VFB_0010291f	neuron 22811 (FANC:664088)
left side of organism	has_soma_location	VFB_0010291f	neuron 22811 (FANC:664088)
adult peripheral nervous system	overlaps	VFB_0010291n	neuron 22818 (FANC:664198)
adult ventral nerve cord	overlaps	VFB_0010291n	neuron 22818 (FANC:664198)
left side of organism	has_soma_location	VFB_0010291n	neuron 22818 (FANC:664198)
adult peripheral nervous system	overlaps	VFB_0010280m	neuron 22843 (FANC:511318)
adult ventral nerve cord	overlaps	VFB_0010280m	neuron 22843 (FANC:511318)
left side of organism	has_soma_location	VFB_0010280m	neuron 22843 (FANC:511318)
adult peripheral nervous system	overlaps	VFB_0010280w	neuron 22858 (FANC:511461)
adult ventral nerve cord	overlaps	VFB_0010280w	neuron 22858 (FANC:511461)
left side of organism	has_soma_location	VFB_0010280w	neuron 22858 (FANC:511461)
adult peripheral nervous system	overlaps	VFB_0010281c	neuron 22867 (FANC:511546)
adult ventral nerve cord	overlaps	VFB_0010281c	neuron 22867 (FANC:511546)
left side of organism	has_soma_location	VFB_0010281c	neuron 22867 (FANC:511546)
adult peripheral nervous system	overlaps	VFB_0010292q	neuron 22880 (FANC:664577)
adult ventral nerve cord	overlaps	VFB_0010292q	neuron 22880 (FANC:664577)
left side of organism	has_soma_location	VFB_0010292q	neuron 22880 (FANC:664577)
adult peripheral nervous system	overlaps	VFB_0010281k	neuron 22888 (FANC:511656)
adult ventral nerve cord	overlaps	VFB_0010281k	neuron 22888 (FANC:511656)
left side of organism	has_soma_location	VFB_0010281k	neuron 22888 (FANC:511656)
adult peripheral nervous system	overlaps	VFB_0010281m	neuron 22894 (FANC:511684)
adult ventral nerve cord	overlaps	VFB_0010281m	neuron 22894 (FANC:511684)
left side of organism	has_soma_location	VFB_0010281m	neuron 22894 (FANC:511684)
adult peripheral nervous system	overlaps	VFB_0010281q	neuron 22899 (FANC:511746)
adult ventral nerve cord	overlaps	VFB_0010281q	neuron 22899 (FANC:511746)
left side of organism	has_soma_location	VFB_0010281q	neuron 22899 (FANC:511746)
adult peripheral nervous system	overlaps	VFB_0010282a	neuron 22918 (FANC:511878)
adult ventral nerve cord	overlaps	VFB_0010282a	neuron 22918 (FANC:511878)
left side of organism	has_soma_location	VFB_0010282a	neuron 22918 (FANC:511878)
adult peripheral nervous system	overlaps	VFB_0010282c	neuron 22932 (FANC:511907)
adult ventral nerve cord	overlaps	VFB_0010282c	neuron 22932 (FANC:511907)
left side of organism	has_soma_location	VFB_0010282c	neuron 22932 (FANC:511907)
adult peripheral nervous system	overlaps	VFB_0010282v	neuron 22984 (FANC:512179)
adult ventral nerve cord	overlaps	VFB_0010282v	neuron 22984 (FANC:512179)
left side of organism	has_soma_location	VFB_0010282v	neuron 22984 (FANC:512179)
adult peripheral nervous system	overlaps	VFB_0010282z	neuron 22990 (FANC:512235)
adult ventral nerve cord	overlaps	VFB_0010282z	neuron 22990 (FANC:512235)
left side of organism	has_soma_location	VFB_0010282z	neuron 22990 (FANC:512235)
adult peripheral nervous system	overlaps	VFB_0010283f	neuron 23005 (FANC:512318)
adult ventral nerve cord	overlaps	VFB_0010283f	neuron 23005 (FANC:512318)
left side of organism	has_soma_location	VFB_0010283f	neuron 23005 (FANC:512318)
adult peripheral nervous system	overlaps	VFB_0010283l	neuron 23016 (FANC:512393)
adult ventral nerve cord	overlaps	VFB_0010283l	neuron 23016 (FANC:512393)
left side of organism	has_soma_location	VFB_0010283l	neuron 23016 (FANC:512393)
adult peripheral nervous system	overlaps	VFB_0010284c	neuron 23067 (FANC:512632)
adult ventral nerve cord	overlaps	VFB_0010284c	neuron 23067 (FANC:512632)
left side of organism	has_soma_location	VFB_0010284c	neuron 23067 (FANC:512632)
adult peripheral nervous system	overlaps	VFB_0010284k	neuron 23087 (FANC:512741)
adult ventral nerve cord	overlaps	VFB_0010284k	neuron 23087 (FANC:512741)
left side of organism	has_soma_location	VFB_0010284k	neuron 23087 (FANC:512741)
adult peripheral nervous system	overlaps	VFB_0010284u	neuron 23127 (FANC:512881)
adult ventral nerve cord	overlaps	VFB_0010284u	neuron 23127 (FANC:512881)
left side of organism	has_soma_location	VFB_0010284u	neuron 23127 (FANC:512881)
adult peripheral nervous system	overlaps	VFB_0010284y	neuron 23162 (FANC:512931)
adult ventral nerve cord	overlaps	VFB_0010284y	neuron 23162 (FANC:512931)
left side of organism	has_soma_location	VFB_0010284y	neuron 23162 (FANC:512931)
adult peripheral nervous system	overlaps	VFB_0010285a	neuron 23182 (FANC:512955)
adult ventral nerve cord	overlaps	VFB_0010285a	neuron 23182 (FANC:512955)
left side of organism	has_soma_location	VFB_0010285a	neuron 23182 (FANC:512955)
adult peripheral nervous system	overlaps	VFB_0010285s	neuron 23246 (FANC:513177)
adult ventral nerve cord	overlaps	VFB_0010285s	neuron 23246 (FANC:513177)
left side of organism	has_soma_location	VFB_0010285s	neuron 23246 (FANC:513177)
adult peripheral nervous system	overlaps	VFB_0010285x	neuron 23253 (FANC:513241)
adult ventral nerve cord	overlaps	VFB_0010285x	neuron 23253 (FANC:513241)
left side of organism	has_soma_location	VFB_0010285x	neuron 23253 (FANC:513241)
adult peripheral nervous system	overlaps	VFB_0010286d	neuron 23266 (FANC:513317)
adult ventral nerve cord	overlaps	VFB_0010286d	neuron 23266 (FANC:513317)
left side of organism	has_soma_location	VFB_0010286d	neuron 23266 (FANC:513317)
adult peripheral nervous system	overlaps	VFB_0010292v	neuron 23285 (FANC:664642)
adult ventral nerve cord	overlaps	VFB_0010292v	neuron 23285 (FANC:664642)
left side of organism	has_soma_location	VFB_0010292v	neuron 23285 (FANC:664642)
adult peripheral nervous system	overlaps	VFB_0010286x	neuron 23322 (FANC:513620)
adult ventral nerve cord	overlaps	VFB_0010286x	neuron 23322 (FANC:513620)
left side of organism	has_soma_location	VFB_0010286x	neuron 23322 (FANC:513620)
adult peripheral nervous system	overlaps	VFB_0010287l	neuron 23369 (FANC:513802)
adult ventral nerve cord	overlaps	VFB_0010287l	neuron 23369 (FANC:513802)
left side of organism	has_soma_location	VFB_0010287l	neuron 23369 (FANC:513802)
adult peripheral nervous system	overlaps	VFB_0010287u	neuron 23411 (FANC:513919)
adult ventral nerve cord	overlaps	VFB_0010287u	neuron 23411 (FANC:513919)
left side of organism	has_soma_location	VFB_0010287u	neuron 23411 (FANC:513919)
adult peripheral nervous system	overlaps	VFB_0010291j	neuron 23455 (FANC:664142)
adult ventral nerve cord	overlaps	VFB_0010291j	neuron 23455 (FANC:664142)
left side of organism	has_soma_location	VFB_0010291j	neuron 23455 (FANC:664142)
adult peripheral nervous system	overlaps	VFB_0010291o	neuron 23460 (FANC:664211)
adult ventral nerve cord	overlaps	VFB_0010291o	neuron 23460 (FANC:664211)
left side of organism	has_soma_location	VFB_0010291o	neuron 23460 (FANC:664211)
adult peripheral nervous system	overlaps	VFB_0010288i	neuron 23481 (FANC:514100)
adult ventral nerve cord	overlaps	VFB_0010288i	neuron 23481 (FANC:514100)
left side of organism	has_soma_location	VFB_0010288i	neuron 23481 (FANC:514100)
adult peripheral nervous system	overlaps	VFB_0010288t	neuron 23504 (FANC:514242)
adult ventral nerve cord	overlaps	VFB_0010288t	neuron 23504 (FANC:514242)
left side of organism	has_soma_location	VFB_0010288t	neuron 23504 (FANC:514242)
adult peripheral nervous system	overlaps	VFB_0010289j	neuron 23551 (FANC:514461)
adult ventral nerve cord	overlaps	VFB_0010289j	neuron 23551 (FANC:514461)
left side of organism	has_soma_location	VFB_0010289j	neuron 23551 (FANC:514461)
adult peripheral nervous system	overlaps	VFB_0010289o	neuron 23561 (FANC:514527)
